departement,ville,coordonnesgroup
Bordeaux Métropole,Bruges,Point(-0.6125 44.882777777)
canton d'Audenge,Audenge,Point(-1.013333333 44.683611111)
Roussillon,Cabestany,Point(2.942777777 42.680555555)
canton de Casteljaloux,Beauziac,Point(0.046388888 44.321666666)
canton d'Attichy,Autrêches,Point(3.138611111 49.440277777)
arrondissement de Lunéville,Ancerviller,Point(6.835 48.532222222)
communauté de communes Roumois Seine,Bourg-Achard,Point(0.8175 49.355277777)
arrondissement de Beaune,Blanot,Point(4.236111111 47.172222222)
Mayenne,Athée,Point(-0.950277777 47.886944444)
Eure-et-Loir,Aunay-sous-Auneau,Point(1.807777777 48.441111111)
Eure-et-Loir,Baignolet,Point(1.622222222 48.172777777)
Eure-et-Loir,Barmainville,Point(1.948055555 48.253055555)
canton de Nérac,Calignac,Point(0.415 44.133333333)
Calvados,Arromanches-les-Bains,Point(-0.6225 49.339166666)
Calvados,Cabourg,Point(-0.116388888 49.288333333)
canton de Bonnieux,Bonnieux,Point(5.306944444 43.823055555)
Hautes-Pyrénées,Argelès,Point(0.198888888 43.090277777)
Haute-Savoie,Ballaison,Point(6.329166666 46.299166666)
Maine-et-Loire,Blaison-Gohier,Point(-0.371388888 47.399722222)
canton de Gimont,Aubiet,Point(0.783611111 43.646111111)
canton de Brioude-Nord,Bournoncle,Point(3.318333333 45.343611111)
canton de Brioude-Nord,Bournoncle-Saint-Pierre,Point(3.318333333 45.343611111)
Aisne,Buire,Point(4.056388888 49.902777777)
Somme,Brucamps,Point(2.057222222 50.073055555)
communauté de communes Gâtinais Val de Loing,Aufferville,Point(2.609166666 48.215)
arrondissement de Lyon,Albigny,Point(4.831944444 45.865277777)
arrondissement de Lyon,Albigny-sur-Saône,Point(4.831944444 45.865277777)
Aisne,Boué,Point(3.698611111 50.011944444)
Aisne,Branges,Point(3.502523 49.265083)
communauté de communes Roumois Seine,Bouquelon,Point(0.491388888 49.396111111)
Seine-et-Oise,Aubergenville,Point(1.855 48.958333333)
Corse-du-Sud,Arbellara,Point(8.99 41.681944444)
canton d'Ouzouer-le-Marché,Binas,Point(1.4625 47.903333333)
arrondissement de Rouen,Amfreville-la-Mi-Voie,Point(1.13 49.401944444)
arrondissement de Rouen,Autretot,Point(0.731111111 49.651388888)
arrondissement de Rouen,Blosseville-Bonsecours,Point(1.127777777 49.427777777)
arrondissement de Rouen,Bosc-Bordel,Point(1.41 49.593333333)
arrondissement d'Arras,Berneville,Point(2.671388888 50.265555555)
arrondissement d'Arras,Bihucourt,Point(2.799722222 50.126111111)
arrondissement d'Arras,Boiry-Saint-Martin,Point(2.759722222 50.199444444)
arrondissement de Briey,Affléville,Point(5.763333333 49.270277777)
arrondissement de Narbonne,Bize-Minervois,Point(2.871111111 43.318611111)
canton de Rambervillers,Bult,Point(6.605277777 48.293888888)
Hautes-Pyrénées,Angos,Point(0.151388888 43.193888888)
canton de Bozouls,Bozouls,Point(2.720555555 44.470555555)
canton de Lanslebourg-Mont-Cenis,Bonneval-sur-Arc,Point(7.046388888 45.371111111)
district de Haute-Alsace,Bourbach-le-Bas,Point(7.06 47.774166666)
Lozère,Banassac,Point(3.2 44.436111111)
canton de Grisolles,Canals,Point(1.291944444 43.851666666)
Eure-et-Loir,Alluyes,Point(1.360833333 48.228888888)
Eure-et-Loir,Bailleau-le-Pin,Point(1.33 48.366944444)
Eure-et-Loir,Béville-le-Comte,Point(1.713333333 48.436388888)
Loire,Apinac,Point(3.996111111 45.380833333)
Loire,Burdignes,Point(4.566666666 45.270277777)
Aisne,Andelain,Point(3.370277777 49.6425)
Aisne,Autremencourt,Point(3.786388888 49.704166666)
Aisne,Barenton-Bugny,Point(3.651388888 49.633055555)
Aisne,Baulne-en-Brie,Point(3.613888888 48.987222222)
Aisne,Bézu-le-Guéry,Point(3.225 49.007777777)
Aisne,Blanzy,Point(3.309722222 49.241111111)
Aisne,Bruyères-sur-Fère,Point(3.4425 49.189444444)
arrondissement de Brest,Bourg-Blanc,Point(-4.505 48.499444444)
canton de Saint-Sever,Banos,Point(-0.623055555 43.736666666)
communauté de communes des Monts et de l'Andelle,Beauvoir-en-Lyons,Point(1.586111111 49.503055555)
canton de Vouneuil-sur-Vienne,Archigny,Point(0.651666666 46.673055555)
canton de Lézignan-Corbières,Argens-Minervois,Point(2.765555555 43.242222222)
Bas-Rhin,Berg,Point(7.156111111 48.897222222)
arrondissement de La Roche-sur-Yon,Bessay,Point(-1.154444444 46.537777777)
communauté de communes Cœur Lauragais,Cambiac,Point(1.792222222 43.488888888)
Pays de Belvès,Belvès,Point(1.0075 44.775833333)
Meurthe,Arnaville,Point(6.030555555 49.011388888)
canton de Moÿ-de-l'Aisne,Alaincourt,Point(3.375555555 49.764444444)
canton de Châteauneuf-en-Thymerais,Ardelles,Point(1.1725 48.545555555)
arrondissement de Vierzon,Aubigny-sur-Nère,Point(2.439166666 47.488611111)
arrondissement de Rethel,Acy,Point(4.341666666 49.501111111)
arrondissement de Châteaulin,Argol,Point(-4.316388888 48.246388888)
arrondissement de Rouen,Auzebosc,Point(0.726944444 49.596111111)
canton de Lédignan,Cardet,Point(4.080277777 44.026666666)
canton de Breil-sur-Roya,Breil-sur-Roya,Point(7.514444444 43.937222222)
arrondissement de Compiègne,Carlepont,Point(3.024722222 49.514166666)
arrondissement de Gap,Avançon,Point(6.185277777 44.525277777)
district de Lorraine,Burlioncourt,Point(6.579444444 48.860833333)
arrondissement de Torcy,Annet-sur-Marne,Point(2.719166666 48.925555555)
arrondissement de Sedan,Beaumont-en-Argonne,Point(5.0575 49.538333333)
arrondissement de Verdun,Beaumont-en-Verdunois,Point(5.407777777 49.258611111)
arrondissement d'Arras,Béhagnies,Point(2.829722222 50.140555555)
arrondissement d'Arras,Boubers-sur-Canche,Point(2.236944444 50.290277777)
arrondissement d'Arras,Buneville,Point(2.358333333 50.324444444)
arrondissement de Lunéville,Brouville,Point(6.750277777 48.498055555)
Ardennes,Bar,Point(4.941388888 49.433055555)
Aude,Cailhau,Point(2.136388888 43.147222222)
canton de Morcenx,Arengosse,Point(-0.786111111 44.002222222)
arrondissement de Louhans,Bantanges,Point(5.111944444 46.609444444)
arrondissement de Vesoul,Apremont,Point(5.543611111 47.393611111)
arrondissement de Bourges,Barlieu,Point(2.628611111 47.488333333)
arrondissement d'Arras,Bertincourt,Point(2.980277777 50.085555555)
Dordogne,Anlhiac,Point(1.126111111 45.321666666)
Maine-et-Loire,Beaucouzé,Point(-0.632777777 47.475555555)
Ille-et-Vilaine,Balazé,Point(-1.191666666 48.168888888)
canton d'Alto-di-Casacconi,Campile,Point(9.353611111 42.4925)
Somme,Bussy-lès-Daours,Point(2.431944444 49.910277777)
arrondissement de Vesoul,Anchenoncourt-et-Chazel,Point(6.114444444 47.865555555)
arrondissement de Vesoul,Ancier,Point(5.631944444 47.448333333)
arrondissement de Vesoul,Andelarrot,Point(6.104444444 47.581111111)
Aube,Boulages,Point(3.915 48.578333333)
arrondissement de Sens,Bussy-en-Othe,Point(3.514444444 48.019444444)
Aisne,Bruyères,Point(3.4425 49.189444444)
Aisne,Anizy-le-Château,Point(3.450555555 49.505833333)
Aisne,Bertaucourt-Epourdon,Point(3.388055555 49.626666666)
Aisne,Beuvardes,Point(3.489444444 49.141944444)
Aisne,Bichancourt,Point(3.214722222 49.579444444)
Aisne,Blesmes,Point(3.450833333 49.037222222)
Aisne,Breny,Point(3.353055555 49.185555555)
Aisne,Brissay-Choigny,Point(3.378055555 49.720555555)
canton d'Orgelet,Alièze,Point(5.576666666 46.588055555)
Dunkerque Grand Littoral,Cappelle-la-Grande,Point(2.364166666 50.998333333)
communauté de communes de Hanau-La Petite Pierre,Bischholtz,Point(7.540277777 48.892777777)
canton de Sellières,Bréry,Point(5.579166666 46.783888888)
district de Lorraine,Algrange,Point(6.048333333 49.359444444)
district de Lorraine,Bérig-Vintrange,Point(6.698333333 48.97)
Nord,Avesnes,Point(3.925555555 50.123611111)
Nord,Avesnes-sur-Helpe,Point(3.925555555 50.123611111)
arrondissement d'Abbeville,Bussus,Point(1.999722222 50.110277777)
arrondissement d'Abbeville,Bussus-Bussuel,Point(1.999722222 50.110277777)
arrondissement d'Arles,Cabannes,Point(4.951111111 43.860555555)
arrondissement de Briey,Bazailles,Point(5.765277777 49.408333333)
arrondissement de Lunéville,Barbonville,Point(6.344166666 48.554166666)
Dordogne,Capdrot,Point(0.922777777 44.681388888)
Aisne,Abbécourt,Point(3.179722222 49.595555555)
Aisne,Becquigny,Point(3.469722222 50.017222222)
canton de Montmirail,Bergères-sous-Montmirail,Point(3.591111111 48.844444444)
Eure-et-Loir,Baigneaux,Point(1.815833333 48.128055555)
canton d'Étables-sur-Mer,Binic,Point(-2.825277777 48.601944444)
Aubigny-Les Clouzeaux,Aubigny,Point(-1.453888888 46.596666666)
canton de Cannes-Est,Cannes,Point(7.021388888 43.5525)
arrondissement d'Épinal,Belrupt,Point(6.093611111 48.087777777)
canton de Molliens-Dreuil,Airaines,Point(1.943333333 49.965)
arrondissement de Marmande,Cambes,Point(0.288611111 44.595277777)
Gers,Avéron-Bergelle,Point(0.069722222 43.744722222)
canton de Puiseaux,Bromeilles,Point(2.496388888 48.186388888)
arrondissement de Bagnères-de-Bigorre,Anla,Point(0.581944444 43.002777777)
Alpes-de-Haute-Provence,Argens,Point(6.523963 44.045042)
Lot-et-Garonne,Agen,Point(0.618611111 44.203055555)
arrondissement d'Abbeville,Acheux,Point(1.6775 50.065555555)
arrondissement d'Apt,Cabrières-d'Avignon,Point(5.149444444 43.891944444)
arrondissement de Lunéville,Brémoncourt,Point(6.3525 48.488055555)
Haute-Savoie,Bloye,Point(5.945555555 45.826111111)
Ardennes,Bignicourt,Point(4.424444444 49.399166666)
canton de Blanzac-Porcheresse,Bessac,Point(-0.019166666 45.43)
arrondissement de Neufchâteau,Autigny-la-Tour,Point(5.759444444 48.399444444)
arrondissement de Vesoul,Bresilley,Point(5.641388888 47.258611111)
arrondissement d'Amiens,Bernaville,Point(2.163611111 50.131388888)
Aisne,Brancourt-le-Grand,Point(3.381388888 49.976666666)
communauté de communes du Pays chablisien,Beine,Point(3.721388888 47.819166666)
canton de Monthermé,Bogny-sur-Meuse,Point(4.765833333 49.855277777)
Yvelines,Aigremont,Point(2.019166666 48.902777777)
arrondissement de Dreux,Berchères-sur-Vesgre,Point(1.540555555 48.841111111)
arrondissement de Millau,Canet-de-Salars,Point(2.754166666 44.235555555)
arrondissement de Clermont,Angicourt,Point(2.503611111 49.311944444)
Hautes-Pyrénées,Asté,Point(0.168055555 43.040833333)
arrondissement de Vesoul,Angirey,Point(5.767222222 47.455277777)
canton de Bozel,Bozel,Point(6.648888888 45.442777777)
Aisne,Beaurevoir,Point(3.308888888 49.996388888)
communauté de communes Gâtinais Val de Loing,Bougligny,Point(2.657222222 48.195277777)
arrondissement de Cambrai,Beauvois,Point(3.382777777 50.137777777)
arrondissement du Vigan,Arre,Point(3.518888888 43.966388888)
Aude,Campagna-de-Sault,Point(2.053888888 42.759444444)
district de Lorraine,Avricourt,Point(6.806388888 48.650833333)
Ardennes,Amblimont,Point(5.061666666 49.628888888)
Ardennes,Bouconville,Point(4.7625 49.255)
arrondissement d'Évreux,Ambenay,Point(0.729166666 48.836111111)
arrondissement de Sedan,Angecourt,Point(4.978888888 49.634166666)
arrondissement de Sedan,Artaise-le-Vivier,Point(4.89 49.566944444)
arrondissement de Sedan,Autrecourt-et-Pourron,Point(5.029722222 49.612222222)
arrondissement d'Amiens,Bouquemaison,Point(2.337222222 50.211388888)
canton d'Argentré,Bonchamp-lès-Laval,Point(-0.701388888 48.074166666)
Haute-Savoie,Abondance,Point(6.721944444 46.278888888)
arrondissement de Torcy,Bussy-Saint-Martin,Point(2.690277777 48.849166666)
arrondissement d'Aix-en-Provence,Bouc-Bel-Air,Point(5.414444444 43.454444444)
Dordogne,Bourg-du-Bost,Point(0.257222222 45.271111111)
canton de Dieppe-Est,Bracquemont,Point(1.145277777 49.940555555)
canton de Tarascon-sur-Ariège,Arnave,Point(1.6475 42.853333333)
arrondissement d'Ajaccio,Balogna,Point(8.779166666 42.177777777)
arrondissement de Montargis,Adon,Point(2.795833333 47.763055555)
arrondissement de Lille,Bondues,Point(3.093333333 50.701666666)
arrondissement de Bayonne,Amorots-Succos,Point(-1.112222222 43.365277777)
Nord,Aubigny-au-Bac,Point(3.164444444 50.2625)
Nord,Avelin,Point(3.081666666 50.54)
Nord,Boëseghem,Point(2.4375 50.661666666)
Jura,Bonnefontaine,Point(5.746944444 46.728333333)
Essonne,Boigneville,Point(2.371666666 48.335555555)
Essonne,Buno-Bonnevaux,Point(2.388333333 48.361111111)
canton de Vimy,Bois-Bernard,Point(2.911388888 50.3825)
Bouches-du-Rhône,Aix-en-Provence,Point(5.445555555 43.527777777)
arrondissement d'Amiens,Canaples,Point(2.217777777 50.056388888)
Pyrénées-Orientales,Baho,Point(2.8225 42.700277777)
arrondissement d'Arras,Aubrometz,Point(2.179722222 50.304444444)
arrondissement d'Arras,Biache-Saint-Vaast,Point(2.944166666 50.311666666)
arrondissement de Valence,Anneyron,Point(4.887777777 45.271111111)
Somme,Ayencourt,Point(2.555 49.625555555)
Somme,Bavelincourt,Point(2.454722222 49.986388888)
arrondissement de Limoges,Ambazac,Point(1.4 45.957777777)
arrondissement de Gourdon,Carennac,Point(1.731944444 44.918611111)
arrondissement de Montpellier,Balaruc-le-Vieux,Point(3.684722222 43.460277777)
arrondissement de Vesoul,Betaucourt,Point(5.919166666 47.863888888)
arrondissement de Vesoul,Calmoutier,Point(6.280833333 47.645555555)
arrondissement de Quimper,Baye,Point(-3.604722222 47.8575)
canton de Thiaucourt-Regniéville,Bouillonville,Point(5.842222222 48.944722222)
arrondissement de Torcy,Brie-Comte-Robert,Point(2.611111111 48.6925)
Val-d'Oise,Avernes,Point(1.873333333 49.085555555)
canton de Parentis-en-Born,Biscarrosse,Point(-1.163888888 44.393055555)
canton de Dinan-Ouest,Brusvily,Point(-2.127222222 48.390833333)
arrondissement de Saint-Dizier,Aingoulaincourt,Point(5.286111111 48.455833333)
arrondissement de La Roche-sur-Yon,Bazoges-en-Paillers,Point(-1.134166666 46.907222222)
arrondissement de Pontarlier,Belmont,Point(6.366388888 47.220833333)
canton de Domèvre-en-Haye,Ansauville,Point(5.827222222 48.822222222)
canton de Barjac,Barjac,Point(4.348055555 44.308055555)
arrondissement de Verdun,Beauclair,Point(5.115 49.458055555)
arrondissement de Vesoul,Bousseraucourt,Point(5.929166666 47.961111111)
canton de Tonnay-Boutonne,Annezay,Point(-0.713888888 46.009166666)
Eure-et-Loir,Boissy-en-Drouais,Point(1.261111111 48.728333333)
Aude,Azille,Point(2.659166666 43.278333333)
Aude,Brenac,Point(2.153611111 42.891111111)
canton d'Essoyes,Bertignolles,Point(4.518333333 48.129166666)
canton de Douai-Nord-Est,Auby,Point(3.054444444 50.415277777)
arrondissement d'Évry,Bondoufle,Point(2.380555555 48.613333333)
arrondissement de Sedan,Brévilly,Point(5.078611111 49.663333333)
arrondissement de Reims,Berru,Point(4.151666666 49.271944444)
Dordogne,Biron,Point(0.872222222 44.630833333)
arrondissement de Lunéville,Baccarat,Point(6.738055555 48.448611111)
arrondissement de Quimper,Beuzec-Cap-Sizun,Point(-4.511666666 48.075277777)
canton de Vauvillers,Alaincourt,Point(6.101666666 47.941944444)
arrondissement d'Agen,Aiguillon,Point(0.3375 44.300555555)
canton d'Auxerre-Nord,Appoigny,Point(3.528055555 47.877222222)
Ardennes,Aubigny-les-Pothées,Point(4.435833333 49.776111111)
canton de Boëge,Bogève,Point(6.429722222 46.1925)
Ille-et-Vilaine,Andouillé-Neuville,Point(-1.59 48.293611111)
Aisne,Audignicourt,Point(3.133333333 49.478333333)
arrondissement d'Amiens,Bonnay,Point(2.511111111 49.935555555)
arrondissement de Soissons,Ancienville,Point(3.214166666 49.216944444)
arrondissement de Vesoul,Bonboillon,Point(5.703611111 47.337222222)
canton de Saint-Martory,Beauchalot,Point(0.868888888 43.107222222)
canton de Juniville,Annelles,Point(4.419444444 49.427777777)
Haute-Saône,Boulot,Point(5.96 47.347777777)
canton de Bierné,Argenton-Notre-Dame,Point(-0.588888888 47.78)
arrondissement de Briey,Bréhain-la-Ville,Point(5.881388888 49.4375)
arrondissement de Tours,Bueil-en-Touraine,Point(0.55 47.644722222)
arrondissement de Verdun,Brabant-en-Argonne,Point(5.137222222 49.123888888)
Métropole européenne de Lille,Baisieux,Point(3.240833333 50.615277777)
Var,Artigues,Point(5.810833333 43.593333333)
Isère,Aoste,Point(5.608888888 45.588333333)
Ardennes,Boulzicourt,Point(4.695833333 49.694722222)
Allier,Bost,Point(3.518611111 46.178888888)
arrondissement de Montbard,Aignay-le-Duc,Point(4.734722222 47.665555555)
Aisne,Aubigny,Point(3.791111111 49.498055555) | Point(3.116666666 49.773611111)
Haute-Corse,Avapessa,Point(8.894722222 42.561388888)
Aude,Carlipa,Point(2.126111111 43.307222222)
canton de Saint-Donat-sur-l'Herbasse,Bren,Point(4.948333333 45.135277777)
canton d'Arc-en-Barrois,Arc-en-Barrois,Point(5.009444444 47.948611111)
canton de Chaource,Balnot-la-Grange,Point(4.1975 47.985833333)
arrondissement de Beauvais,Beaumont-les-Nonains,Point(2.008055555 49.327777777)
arrondissement de Beauvais,Boury-en-Vexin,Point(1.736111111 49.240833333)
canton de Champagne-Mouton,Alloue,Point(0.515277777 46.026388888)
canton de Vertou-Vignoble,Basse-Goulaine,Point(-1.4675 47.211666666) | Point(-1.46556 47.21528) | Point(-1.465555555 47.215277777)
arrondissement de Béthune,Beuvry,Point(2.679444444 50.519722222)
Ardennes,Balham,Point(4.160277777 49.491944444)
arrondissement de Metz,Ancerville,Point(6.386944444 49.030277777)
Essonne,Boissy-le-Sec,Point(2.090277777 48.477222222)
canton de Picquigny,Bettencourt-Saint-Ouen,Point(2.111388888 50.025555555)
arrondissement de Bastia,Borgo,Point(9.4275 42.553888888)
canton de Meymac,Alleyrat,Point(2.214722222 45.576944444)
Oise,Bonvillers,Point(2.355 49.590277777)
canton de Naucelle,Cabanès,Point(2.305833333 44.185)
arrondissement de Dijon,Bressey-sur-Tille,Point(5.183055555 47.308333333)
Tarn,Cabanès,Point(1.941666666 43.729444444)
Hautes-Pyrénées,Bernac-Debat,Point(0.108611111 43.166944444)
arrondissement de Sedan,Bosseval-et-Briancourt,Point(4.875277777 49.754722222)
Tarn,Aguts,Point(1.920555555 43.530555555)
Tarn,Alban,Point(2.460277777 43.888888888)
Tarn,Ambres,Point(1.813333333 43.731666666)
Haute-Garonne,Alan,Point(0.939444444 43.229444444)
arrondissement de Sens,Armeau,Point(3.323333333 48.045833333)
arrondissement de La Tour-du-Pin,Brangues,Point(5.531111111 45.693055555)
Ardennes,Avançon,Point(4.245277777 49.475277777)
Eure-et-Loir,Boutigny-Prouais,Point(1.586111111 48.744722222)
Eure-et-Loir,Boutigny-sur-Opton,Point(1.586111111 48.744722222)
canton de Suippes,Bussy-le-Château,Point(4.541388888 49.063333333)
Nord,Bévillers,Point(3.389722222 50.157777777)
Nord,Bousignies-sur-Roc,Point(4.181944444 50.263333333)
Nord,Bouvines,Point(3.186388888 50.578888888)
Nord,Broxeele,Point(2.321388888 50.83)
Nord,Bruille-Saint-Amand,Point(3.519444444 50.454722222)
Aisne,Archon,Point(4.118333333 49.741388888)
arrondissement d'Épinal,Bains,Point(6.263611111 48.0025)
canton d'Olmeto,Arbellara,Point(8.99 41.681944444)
arrondissement de Lunéville,Bayon,Point(6.315277777 48.474722222)
arrondissement de Millau,Brusque,Point(2.949722222 43.768333333)
Tarn,Broze,Point(1.891388888 43.953333333)
arrondissement de Cambrai,Avesnes-les-Aubert,Point(3.38 50.197222222)
arrondissement de Lille,Cappelle-en-Pévèle,Point(3.1725 50.510277777)
arrondissement de Prades,Angoustrine-Villeneuve-des-Escaldes,Point(1.952777777 42.477777777)
arrondissement de Vierzon,Berry-Bouy,Point(2.289444444 47.109722222)
canton d'Auneuil,Berneuil-en-Bray,Point(2.065833333 49.348888888)
arrondissement de Briey,Baslieux,Point(5.759166666 49.433333333)
Seine-Maritime,Bierville,Point(1.273333333 49.539166666)
Ardennes,Barbaise,Point(4.579444444 49.664444444)
Gers,Bascous,Point(0.145555555 43.796388888)
Hautes-Pyrénées,Barry,Point(0.022777777 43.145833333)
district de Haute-Alsace,Bergholtz,Point(7.246111111 47.916666666)
Somme,Ailly-sur-Noye,Point(2.363333333 49.756388888)
