departement,ville,coordonnesgroup
canton de Fort-de-France-2,Fort-de-France,Point(-61.0833 14.6)
canton de Saint-Benin-d'Azy,Diennes-Aubigny,Point(3.581944444 46.920555555)
arrondissement de Saint-Quentin,Castres,Point(3.2375 49.804166666)
canton de Nérac,Fréchou,Point(0.320833333 44.085)
canton de Pervenchères,Eperrais,Point(0.549444444 48.4225)
arrondissement de Poitiers,Frozes,Point(0.133333333 46.659166666)
arrondissement de Laon,Erlon,Point(3.713888888 49.729166666)
arrondissement de Saint-Quentin,Jeancourt,Point(3.146666666 49.9275)
canton de Fauville-en-Caux,Cléville,Point(0.615833333 49.621111111)
Pas-de-Calais,Douriez,Point(1.8775 50.332222222)
Pas-de-Calais,Essars,Point(2.664444444 50.546944444)
canton d'Alaigne,Hounoux,Point(2.000555555 43.128611111)
Seine-et-Marne,Chaintreaux,Point(2.819444444 48.199722222)
Seine-et-Marne,Courpalay,Point(2.959444444 48.648333333)
Seine-et-Marne,Courtry,Point(2.603055555 48.9175)
Seine-et-Marne,Fontaine-Fourches,Point(3.391944444 48.413888888)
canton de Bordères-Louron,Estarvielle,Point(0.415277777 42.819722222)
canton de Grandpré,Fléville,Point(4.971388888 49.305555555)
Haut-Rhin,Dietwiller,Point(7.401388888 47.691388888)
Ardennes,Gernelle,Point(4.816944444 49.7675)
canton de Saint-Germain-Laval,Dancé,Point(4.025555555 45.902222222)
canton de Ferrières-en-Gâtinais,Girolles,Point(2.715277777 48.061666666)
canton de Beaumont-sur-Sarthe,Chérancé,Point(0.173888888 48.286944444)
canton de Chemin,Chemin,Point(5.316111111 46.980277777)
arrondissement de Pau,Igon,Point(-0.232222222 43.159722222)
arrondissement de Die,Chabrillan,Point(4.941388888 44.723888888)
arrondissement de Rethel,Château-Porcien,Point(4.245833333 49.529444444)
arrondissement de Guebwiller,Guebwiller,Point(7.210277777 47.9075)
canton de Crécy-sur-Serre,Chalandry,Point(3.6425 49.676944444)
canton de Sissonne,Courtrizy-et-Fussigny,Point(3.788055555 49.52)
arrondissement de Châtellerault,Doussay,Point(0.275555555 46.843888888)
arrondissement de Condom,Estang,Point(-0.108611111 43.866388888)
arrondissement de Mayenne,Charchigné,Point(-0.408611111 48.4175)
arrondissement de Cherbourg,Gouberville,Point(-1.316666666 49.686666666)
arrondissement de Saumur,Concourson-sur-Layon,Point(-0.340277777 47.174444444)
canton d'Arthez-de-Béarn,Cescau,Point(-0.500277777 43.410555555)
canton de Liancourt,Cauffry,Point(2.448333333 49.317222222)
canton de Marcoing,Flesquières,Point(3.116666666 50.123888888)
canton de Montier-en-Der,Frampas,Point(4.821388888 48.518888888)
canton de Saint-Dizier-Sud-Est,Chamouilley,Point(5.044166666 48.605833333)
Meuse,Chauvoncourt,Point(5.523611111 48.901111111)
canton d'Aumale,Conteville,Point(1.634166666 49.694444444)
arrondissement de Chaumont,Gillancourt,Point(4.992222222 48.161111111)
arrondissement de Chaumont,Goncourt,Point(5.607777777 48.240277777)
arrondissement de Grenoble,Cras,Point(5.45 45.268888888)
Eure,Courdemanche,Point(1.263333333 48.801944444)
arrondissement de Montluçon,Cérilly,Point(2.820833333 46.617777777)
arrondissement de Besançon,Fuans,Point(6.571388888 47.13)
arrondissement de Lens,Hersin-Coupigny,Point(2.647777777 50.446111111)
canton de Vermand,Caulaincourt,Point(3.106111111 49.864444444)
canton de Denain,Denain,Point(3.395 50.328611111)
arrondissement de Poitiers,Cloué,Point(0.164722222 46.442222222)
arrondissement de Poitiers,Curzay,Point(0.045555555 46.490833333)
canton de Fauville-en-Caux,Fauville-en-Caux,Point(0.591388888 49.653333333)
arrondissement de Riom,Châteauneuf-les-Bains,Point(2.896388888 46.028333333)
canton de Soulaines-Dhuys,Chaumesnil,Point(4.595277777 48.360277777)
Nord,Favril,Point(3.721944444 50.103055555)
arrondissement de Béthune,Fleurbaix,Point(2.832777777 50.652222222)
arrondissement de Senlis,Chamant,Point(2.610833333 49.219722222)
arrondissement de Laon,Guny,Point(3.2675 49.518888888)
arrondissement de Provins,Fontenailles,Point(2.951666666 48.553333333)
district de Haute-Alsace,Fessenheim,Point(7.535833333 47.915277777)
Pas-de-Calais,Coupelle-Vieille,Point(2.099722222 50.524444444)
Pas-de-Calais,Duisans,Point(2.684444444 50.307777777)
Pas-de-Calais,Foncquevillers,Point(2.630833333 50.148055555)
Pas-de-Calais,Gauchin-Verloingt,Point(2.312222222 50.394722222)
Pas-de-Calais,Gennes-Ivergny,Point(2.046944444 50.263333333)
Pas-de-Calais,Gouy-en-Artois,Point(2.595277777 50.246944444)
Pas-de-Calais,Hézecques,Point(2.179722222 50.531388888)
Pas-de-Calais,Hinges,Point(2.622222222 50.565277777)
canton de Creil-Nogent-sur-Oise,Creil,Point(2.482777777 49.257777777)
Redon Agglomération,Fégréac,Point(-2.044444444 47.584722222)
canton de Formerie,Escles,Point(1.803333333 49.741111111)
canton de Sierck-les-Bains,Flastroff,Point(6.534722222 49.371944444)
arrondissement de Beauvais,Grez,Point(1.978055555 49.639722222)
arrondissement de Fontenay-le-Comte,Château-Guibert,Point(-1.236111111 46.581666666)
canton de Solesmes,Escarmain,Point(3.546944444 50.228888888)
Charente,Charmé,Point(0.117222222 45.952222222)
Meuse,Contrisson,Point(4.955555555 48.802777777)
Meuse,Dieue-sur-Meuse,Point(5.422222222 49.070833333)
Haut-Rhin,Durrenentzen,Point(7.502777777 48.0925)
Haut-Rhin,Hésingue,Point(7.521944444 47.576111111)
arrondissement de Béthune,Diéval,Point(2.449166666 50.434722222)
arrondissement de Rennes,Chevaigné,Point(-1.629722222 48.211944444)
arrondissement de Laval,Entrammes,Point(-0.713888888 47.995833333)
arrondissement de Condom,Homps,Point(0.850555555 43.809444444)
arrondissement de Die,Glandage,Point(5.598333333 44.688055555)
arrondissement de Laon,Guyencourt,Point(3.836944444 49.357222222)
arrondissement d'Angers,Champtocé-sur-Loire,Point(-0.863333333 47.411944444)
arrondissement d'Angoulême,Champmillon,Point(-2.77777E-4 45.639166666)
arrondissement d'Angoulême,Cressac-Saint-Genis,Point(0.011944444 45.446388888)
arrondissement de Confolens,Chasseneuil-sur-Bonnieure,Point(0.45 45.823888888)
arrondissement d'Issoire,Charbonnier-les-Mines,Point(3.285 45.416666666)
arrondissement d'Avranches,Ferrières,Point(-0.9575 48.543888888)
arrondissement de La Rochelle,Ferrières,Point(-0.860277777 46.2275)
arrondissement de Mamers,Grandchamp,Point(0.182777777 48.302777777)
arrondissement de Montbéliard,Goumois,Point(6.949166666 47.260833333)
arrondissement de Chartres,Chauffours,Point(1.346666666 48.395277777)
Hérault,Cessenon,Point(3.051388888 43.45)
Hérault,Cesseras,Point(2.715277777 43.325)
canton de Baugy,Gron,Point(2.741111111 47.121388888)
Pas-de-Calais,Fléchin,Point(2.292777777 50.558888888)
arrondissement de Montauban,Cazals,Point(1.715833333 44.121666666)
canton de Chemin,Champdivers,Point(5.385277777 47.009444444)
canton de Dozulé,Dozulé,Point(-0.043611111 49.231666666)
arrondissement de Colmar,Horbourg-Wihr,Point(7.394444444 48.079444444)
arrondissement d'Épernay,Corfélix,Point(3.698611111 48.836944444)
arrondissement de Muret,Castelnau-Picampeau,Point(1.018333333 43.306388888)
arrondissement de Chaumont,Humberville,Point(5.378611111 48.285)
arrondissement de Chaumont,Is-en-Bassigny,Point(5.447222222 48.031944444)
canton de Caussade,Cayrac,Point(1.490833333 44.111111111)
Aisne,Gricourt,Point(3.244444444 49.888888888)
canton de Coulonges-sur-l'Autize,Fenioux,Point(-0.493611111 46.544722222)
arrondissement de Mamers,Chérisay,Point(0.1125 48.355)
canton d'Heuchin,Fiefs,Point(2.326388888 50.503888888)
canton de Garlin,Castetpugon,Point(-0.23 43.561111111)
arrondissement de Nîmes,Chusclan,Point(4.683055555 44.149166666)
arrondissement de Reims,Germigny,Point(3.865833333 49.244444444)
arrondissement de Saint-Gaudens,Cazeneuve-Montaut,Point(0.857777777 43.182777777)
canton de Lucenay-l'Évêque,Cordesse,Point(4.342777777 47.038055555)
canton de Rambervillers,Clézentaine,Point(6.538888888 48.408611111)
canton d'Amancey,Flagey,Point(6.123333333 47.0375)
arrondissement de Strasbourg-Campagne,Griesheim-sur-Souffel,Point(7.666944444 48.635)
arrondissement de Charleville-Mézières,Joigny-sur-Meuse,Point(4.760833333 49.837777777)
arrondissement de Fougères-Vitré,Gennes-sur-Seiche,Point(-1.123611111 47.988611111)
Haut-Rhin,Holtzwihr,Point(7.420555555 48.1125)
arrondissement de Chartres,Corancez,Point(1.515833333 48.367222222)
arrondissement de Chartres,Francourville,Point(1.661111111 48.404444444)
arrondissement de Saint-Étienne,Chuyer,Point(4.693611111 45.457222222)
arrondissement de Mayenne,Jublains,Point(-0.495 48.256388888)
Pas-de-Calais,Isques,Point(1.65 50.675833333)
canton de Bretenoux,Girac,Point(1.818611111 44.921944444)
Hérault,Ceilhes-et-Rocozels,Point(3.110430555 43.803686111)
canton de Laguiole,Cassuéjouls,Point(2.8175 44.726388888)
canton de Grostenquin,Hellimer,Point(6.83 48.9975)
Seine-et-Oise,Chapet,Point(1.933611111 48.966388888)
canton de Fontaine-le-Dun,Fontaine-le-Dun,Point(0.85 49.813055555)
Deux-Sèvres,Chey,Point(-0.050277777 46.303888888)
Eure,Dangu,Point(1.696666666 49.2525)
arrondissement de Béthune,Festubert,Point(2.736666666 50.543333333)
arrondissement de Laon,Chéry-lès-Rozoy,Point(4.091111111 49.720277777)
arrondissement de Bourg-en-Bresse,Corcy,Point(4.952222222 45.926388888)
arrondissement de Bourg-en-Bresse,Germagnat,Point(5.448611111 46.310833333)
canton de Grez-en-Bouère,Grez-en-Bouère,Point(-0.5225 47.874166666)
arrondissement d'Avranches,Champeaux,Point(-1.528611111 48.738888888)
arrondissement d'Avranches,Chèvreville,Point(-1.047222222 48.614166666)
arrondissement de Céret,Collioure,Point(3.080833333 42.525555555)
arrondissement d'Auch,Gaujac,Point(0.833333333 43.479444444)
canton de Hagetmau,Horsarrieu,Point(-0.5975 43.6831) | Point(-0.596944444 43.683611111)
arrondissement de Montluçon,Givarlais,Point(2.648055555 46.458611111)
arrondissement de Nîmes,Flaux,Point(4.503611111 44.020555555)
arrondissement de Nîmes,Foissac,Point(4.298055555 44.043055555)
arrondissement de Nîmes,Gaujac,Point(4.578333333 44.078888888)
canton de Lembeye,Coslédaà-Lube-Boast,Point(-0.235277777 43.458888888)
Loir-et-Cher,Cormenon,Point(0.893611111 47.968333333)
canton de Dozulé,Houlgate,Point(-0.077222222 49.300833333)
arrondissement d'Évreux,Fauville,Point(1.196388888 49.031944444)
arrondissement de Lille,Chemy,Point(2.988333333 50.530555555)
arrondissement d'Albertville,Cohennoz,Point(6.481388888 45.7575)
canton de Lille-Sud-Est,Faches-Thumesnil,Point(3.073611111 50.598888888)
Vosges,Entre-deux-Eaux,Point(6.991944444 48.231388888)
arrondissement d'Issoire,Chastreix,Point(2.734722222 45.511944444)
arrondissement de Reims,Chambrecy,Point(3.822222222 49.183333333)
arrondissement de Nîmes,Estézargues,Point(4.636944444 43.940277777)
arrondissement de Nîmes,Junas,Point(4.122777777 43.769722222)
canton de Josselin,Helléan,Point(-2.473888888 47.971111111)
arrondissement de Pau,Cescau,Point(-0.500277777 43.410555555)
canton de Chartres-Sud-Est,Chartres,Point(1.488333333 48.446666666)
arrondissement de Béziers,Creissan,Point(3.010833333 43.375)
canton de Jarnages,Jarnages,Point(2.084722222 46.181111111)
canton d'Orbec,Friardel,Point(0.388611111 49.000277777)
canton de Salon-de-Provence,Grans,Point(5.063055555 43.608611111)
Fougères Agglomération,Fougères,Point(-1.2 48.351666666)
Aveyron,Curières,Point(2.865833333 44.652777777)
arrondissement de Nogent-sur-Seine,Charmoy,Point(3.586388888 48.403055555)
canton de Marquion,Graincourt-lès-Havrincourt,Point(3.109444444 50.144722222)
Côte-d'Or,Chemin-d'Aisey,Point(4.564722222 47.741111111)
canton de Lignières,Ineuil,Point(2.289166666 46.776666666)
arrondissement d'Étampes,Estouches,Point(2.133611111 48.302777777)
arrondissement de Bernay,Hauville,Point(0.771111111 49.3975)
Nièvre,Cizely,Point(3.484166666 46.988611111)
arrondissement de Langres,Cusey,Point(5.341944444 47.631111111)
Vosges,Granges-sur-Vologne,Point(6.788611111 48.145555555)
canton de Roquevaire,Gréasque,Point(5.539166666 43.430555555)
arrondissement de Dieppe,Hautot-sur-Mer,Point(1.033888888 49.896944444)
canton de Coussey,Frebécourt,Point(5.673611111 48.393055555)
Soule,Domezain-Berraute,Point(-0.965277777 43.326944444) | Point(-0.96509 43.32677)
Soule,Esquiule,Point(-0.708333333 43.194166666)
Soule,Idaux-Mendy,Point(-0.916111111 43.175)
canton de Beaumont-sur-Sarthe,Doucelles,Point(0.168611111 48.256388888)
arrondissement de Molsheim,Grandfontaine,Point(7.160833333 48.4925)
arrondissement de Neufchâteau,Claudon,Point(6.035555555 48.032777777)
arrondissement de Bourg-en-Bresse,Dompierre,Point(5.204722222 46.071111111)
arrondissement de Chartres,Dammarie,Point(1.493888888 48.342777777)
arrondissement de Roanne,Chandon,Point(4.213888888 46.149722222)
arrondissement de Chartres,Gouillons,Point(1.84 48.343611111)
arrondissement de Roanne,Chirassimont,Point(4.285277777 45.913611111)
arrondissement de Cherbourg,Jobourg,Point(-1.903888888 49.682777777)
arrondissement de Mayenne,Hambers,Point(-0.418333333 48.254166666)
arrondissement de Saint-Jean-d'Angély,Grandjean,Point(-0.6075 45.877222222)
canton de Salies-de-Béarn,Castagnède,Point(-0.994166666 43.454166666)
arrondissement de Nîmes,Congénies,Point(4.16 43.778333333)
arrondissement de Béthune,Caucourt,Point(2.571388888 50.398888888)
arrondissement de Condom,Castéra-Lectourois,Point(0.609722222 43.975555555)
arrondissement de Laon,Chalandry,Point(3.6425 49.676944444)
arrondissement de Laon,Cilly,Point(3.831944444 49.738055555)
arrondissement de Laon,Clermont-les-Fermes,Point(3.938333333 49.667222222)
arrondissement de Laon,Courtrizy-et-Fussigny,Point(3.788055555 49.52)
arrondissement de Laon,Cuirieux,Point(3.814722222 49.680833333)
arrondissement de Die,Espenel,Point(5.234444444 44.683888888)
arrondissement de Laon,Dohis,Point(4.135555555 49.761666666)
arrondissement de Laon,Fressancourt,Point(3.425555555 49.6325)
arrondissement de Saint-Quentin,Essigny-le-Petit,Point(3.366388888 49.899444444)
arrondissement de Saint-Quentin,Fontaine-Uterte,Point(3.37 49.921944444)
arrondissement de Montauban,Cayrac,Point(1.490833333 44.111111111)
arrondissement de Montauban,Dieupentale,Point(1.269444444 43.8625)
arrondissement de Charolles,Iguerande,Point(4.078611111 46.205277777)
arrondissement de Muret,Gaillac-Toulza,Point(1.470833333 43.254722222)
Ardennes,Givry,Point(4.535833333 49.49)
arrondissement de Béziers,Corneilhan,Point(3.1925 43.4)
arrondissement de Béziers,Faugères,Point(3.189166666 43.565555555)
arrondissement de Provins,Courcelles,Point(3.055 48.409722222)
arrondissement de Sarlat-la-Canéda,Doissat,Point(1.068888888 44.731111111)
arrondissement de Vervins,Grougis,Point(3.531944444 49.943333333)
Gironde,Castillon,Point(-0.151944444 44.562777777)
canton de Saint-Pierre,Fonds-Saint-Denis,Point(-61.132222222 14.738888888)
Hérault,Caux,Point(3.368888888 43.507222222)
Hérault,Cruzy,Point(2.940555555 43.355833333)
arrondissement d'Orléans,Férolles,Point(2.108611111 47.835)
arrondissement d'Orléans,Ingrannes,Point(2.213333333 47.991111111)
arrondissement de Saint-Germain-en-Laye,Chatou,Point(2.156944444 48.890555555)
canton de Romorantin-Lanthenay-Nord,Courmemin,Point(1.626944444 47.471944444)
canton de Bordères-Louron,Germ,Point(0.425833333 42.793333333)
arrondissement de Béziers,Fraisse-sur-Agout,Point(2.798055555 43.606111111)
Haut-Rhin,Geiswasser,Point(7.603055555 47.9775)
Haut-Rhin,Gundolsheim,Point(7.293611111 47.929722222)
arrondissement d'Orléans,Dampierre-en-Burly,Point(2.518611111 47.761388888)
arrondissement de Charolles,Cuzy,Point(4.031666666 46.76)
arrondissement de Lodève,Cazevieille,Point(3.788611111 43.77)
arrondissement de Châtellerault,Dangé-Saint-Romain,Point(0.605833333 46.936388888)
arrondissement de Blois,Herbault,Point(1.138611111 47.604722222)
arrondissement de Chartres,Intréville,Point(1.936388888 48.296666666)
arrondissement de Loches,Dierre,Point(0.9525 47.346111111)
arrondissement de Mamers,Courcemont,Point(0.352222222 48.173333333)
arrondissement de Mamers,Dangeul,Point(0.256944444 48.248333333)
canton de Malzéville,Custines,Point(6.1425 48.791944444)
canton de Sens-Ouest,Cornant,Point(3.185555555 48.1325)
arrondissement de Mayenne,Contest,Point(-0.656111111 48.262222222)
canton de Denain,Escaudain,Point(3.342777777 50.334444444)
Arces-Dilo,Dilo,Point(3.544231 48.082497)
Vosges,Hagécourt,Point(6.154444444 48.236666666)
arrondissement de Créteil,Chennevières-sur-Marne,Point(2.533888888 48.798333333)
arrondissement de Langres,Chassigny,Point(5.378888888 47.711666666)
arrondissement de Langres,Cohons,Point(5.345555555 47.787222222)
arrondissement de Langres,Culmont,Point(5.440277777 47.821111111)
arrondissement de Saint-Quentin,Fayet,Point(3.25 49.866667) | Point(3.252222222 49.868055555)
Loire Forez Agglomération,Champdieu,Point(4.045277777 45.644722222)
arrondissement de Guebwiller,Hattstatt,Point(7.3 48.011111111)
Haut-Rhin,Hagenbach,Point(7.156388888 47.650277777)
canton de Dieulouard,Jezainville,Point(6.041111111 48.870833333)
arrondissement de Montbrison,Châtelneuf,Point(3.983055555 45.637777777)
arrondissement de Châteaubriant-Ancenis,Guémené-Penfao,Point(-1.8325 47.63)
Meuse,Couvonges,Point(5.026111111 48.775277777)
canton de Garlin,Diusse,Point(-0.164444444 43.563333333)
Haut-Rhin,Flaxlanden,Point(7.315277777 47.695833333)
Le Raincy,Gournay-sur-Marne,Point(2.576388888 48.859722222)
arrondissement de Grenoble,Izeron,Point(5.375833333 45.146666666)
canton de Saint-Nicolas-de-Redon,Fégréac,Point(-2.044444444 47.584722222)
Pas-de-Calais,Drocourt,Point(2.926666666 50.391111111)
Pas-de-Calais,Hesdigneul-lès-Béthune,Point(2.591111111 50.501388888)
Pas-de-Calais,Humières,Point(2.207222222 50.388333333)
canton de Tôtes,Imbleville,Point(0.9525 49.715277777)
arrondissement d'Épernay,Chaltrait,Point(3.896388888 48.93)
arrondissement d'Épernay,Courthiézy,Point(3.5975 49.0525)
arrondissement d'Épernay,Fleury-la-Rivière,Point(3.8825 49.096666666)
arrondissement de La Flèche,Joué-en-Charnie,Point(-0.190833333 48.017777777)
arrondissement de Nîmes,Goudargues,Point(4.465833333 44.215555555)
canton de Doulaincourt-Saucourt,Gudmont-Villiers,Point(5.137222222 48.343888888)
arrondissement de Senlis,Fresnoy-en-Thelle,Point(2.269722222 49.200555555)
canton de Saint-Pierre-Église,Gonneville,Point(-1.473333333 49.635277777)
canton d'Andolsheim,Houssen,Point(7.378055555 48.125555555)
arrondissement de Gex,Divonne,Point(6.142777777 46.356666666)
arrondissement de Bourg-en-Bresse,Drom,Point(5.368611111 46.2175)
Yonne,Gron,Point(3.263333333 48.1575)
arrondissement de Dieppe,Dampierre,Point(1.659166666 49.531666666)
canton de Marchiennes,Erre,Point(3.315 50.3625)
canton de Venaco,Casanova,Point(9.174444444 42.254444444)
arrondissement de Blois,Faverolles-sur-Cher,Point(1.185555555 47.321388888)
arrondissement de Vendôme,Huisseau-en-Beauce,Point(1.01 47.722777777)
Vosges,Châtel-sur-Moselle,Point(6.393055555 48.314166666)
Vosges,Frain,Point(5.880277777 48.086111111)
arrondissement de Blois,Chouzy-sur-Cisse,Point(1.247222222 47.525277777)
arrondissement de Loches,Cormery,Point(0.836666666 47.267222222)
arrondissement de Chartres,Fontaine-la-Guyon,Point(1.3125 48.471944444)
arrondissement de Vendôme,Chauvigny-du-Perche,Point(1.079722222 47.958055555)
arrondissement de Loches,Dolus-le-Sec,Point(0.892777777 47.164722222)
arrondissement de Loches,Draché,Point(0.624166666 47.055)
arrondissement de Saint-Jean-d'Angély,Haimps,Point(-0.259444444 45.867222222)
canton de Ressons-sur-Matz,Gournay-sur-Aronde,Point(2.674166666 49.4925)
Meurthe-et-Moselle,Jolivet,Point(6.507222222 48.605555555)
arrondissement d'Avranches,Cuves,Point(-1.105277777 48.718888888)
arrondissement de Montluçon,Désertines,Point(2.619166666 46.354444444)
arrondissement de Calvi,Cateri,Point(8.891944444 42.571388888)
arrondissement des Sables-d'Olonne,Château-d'Olonne,Point(-1.737222222 46.504166666)
arrondissement du Blanc,Concremiers,Point(1.016666666 46.596944444)
arrondissement de Belfort,Frais,Point(6.986666666 47.646666666)
Ardennes,Champlin,Point(4.330555555 49.84)
arrondissement de Cognac,Javrezac,Point(-0.356944444 45.701388888)
canton de Castres-Ouest,Castres,Point(2.24 43.605833333)
Haut-Rhin,Fontaine,Point(6.998888888 47.659444444)
arrondissement de Reims,Fontaine-sur-Ay,Point(4.0725 49.081944444)
arrondissement de Saint-Lô,Gourfaleur,Point(-1.112222222 49.083055555)
Loir-et-Cher,Chailles,Point(1.310277777 47.541666666)
Loir-et-Cher,Houssay,Point(0.938611111 47.752777777)
Seine-et-Marne,Changis-sur-Marne,Point(3.018611111 48.957777777)
arrondissement de Béziers,Graissessac,Point(3.0925 43.680555555)
canton de Génolhac,Chamborigaud,Point(3.977777777 44.301388888)
canton de Rosporden,Elliant,Point(-3.89 47.995)
arrondissement de Provins,Chalmaison,Point(3.25 48.480833333)
arrondissement de Provins,Ferrières,Point(2.704722222 48.821388888)
canton de Vitteaux,Chevannay,Point(4.654166666 47.396388888)
Hérault,Claret,Point(3.904722222 43.861944444)
arrondissement de Château-Gontier,Cosmes,Point(-0.881111111 47.92)
Charente,Chazelles,Point(0.366944444 45.6475)
Charente,Chirac,Point(0.655 45.913888888)
arrondissement d'Avranches,Chavoy,Point(-1.333611111 48.727222222)
arrondissement de Céret,Castelnou,Point(2.702777777 42.619722222)
arrondissement d'Albertville,Grignon,Point(6.375833333 45.652222222)
arrondissement de Bourg-en-Bresse,Frans,Point(4.773888888 45.991388888)
arrondissement de Palaiseau,Cheptainville,Point(2.268055555 48.55)
canton de Saint-Chaptes,Collorgues,Point(4.291388888 44.004722222)
arrondissement de Provins,Courchamp,Point(3.286944444 48.636388888)
Dordogne,Gardonne,Point(0.332222222 44.836388888)
canton de Dreux-Ouest,Crécy-Couvé,Point(1.281388888 48.669166666)
arrondissement de Provins,Courtacon,Point(3.291111111 48.695555555)
arrondissement de Saint-Quentin,Germaine,Point(3.115 49.811388888)
arrondissement de Die,Grane,Point(4.921666666 44.731111111)
canton de Montbozon,Chassey-lès-Montbozon,Point(6.333611111 47.510555555)
arrondissement de Charolles,Fleury-la-Montagne,Point(4.119722222 46.204166666)
arrondissement de Commercy,Gimécourt,Point(5.368611111 48.849166666)
communauté de communes Aubrac-Laguiole,Condom-d'Aubrac,Point(2.865555555 44.603888888)
Nièvre,Decize,Point(3.461388888 46.829166666)
Meuse,Esnes-en-Argonne,Point(5.211388888 49.207777777)
arrondissement de Reims,Chaumuzy,Point(3.864166666 49.175277777)
canton de Dozulé,Douville,Point(-0.023333333 49.261388888)
canton du Puy-en-Velay-Sud-Est,Coubon,Point(3.917777777 44.996944444)
arrondissement de Fontenay-le-Comte,Chavagnes-les-Redoux,Point(-0.918611111 46.716666666)
Meuse,Dannevoux,Point(5.235277777 49.308055555)
Meuse,Froidos,Point(5.123055555 49.060277777)
Nièvre,Champallement,Point(3.488888888 47.232222222)
canton de Mormoiron,Crillon-le-Brave,Point(5.143611111 44.118055555)
canton de Saint-Germain-l'Herm,Condat,Point(3.499722222 45.550555555)
arrondissement de Provins,Chalautre-la-Grande,Point(3.459166666 48.541944444)
Pas-de-Calais,Ferques,Point(1.76 50.829166666)
Pas-de-Calais,Frencq,Point(1.698333333 50.560555555)
canton de Marchaux,Cussey-sur-l'Ognon,Point(5.938055555 47.338888888)
Hérault,Cazouls-d'Hérault,Point(3.4575 43.506388888)
Pas-de-Calais,Elnes,Point(2.126111111 50.690277777)
canton de Port-Louis,Gâvres,Point(-3.353888888 47.694444444)
canton de la Force,Ginestet,Point(0.429444444 44.911388888)
Eure,Guitry,Point(1.548055555 49.216111111)
canton d'Albi-Nord-Ouest,Castelnau-de-Lévis,Point(2.083611111 43.9375)
arrondissement de Montbrison,Cervières,Point(3.772222222 45.847777777)
arrondissement de Provins,Gastins,Point(3.019722222 48.628333333)
canton de Souilly,Julvécourt,Point(5.190833333 49.063055555)
canton d'Iholdy,Hosta,Point(-1.087777777 43.158333333)
canton de Brinon-sur-Beuvron,Corvol-d'Embernard,Point(3.398055555 47.294444444)
arrondissement de Provins,Chevru,Point(3.195 48.735555555)
arrondissement de Provins,Esmans,Point(2.976388888 48.348055555)
arrondissement de Provins,Hermé,Point(3.344722222 48.4825)
Charente,Juillé,Point(0.143888888 45.93)
Loir-et-Cher,Couffi,Point(1.439444444 47.2475)
Loir-et-Cher,Josnes,Point(1.524444444 47.796388888)
arrondissement de Bourg-en-Bresse,Jayat,Point(5.120833333 46.370555555)
arrondissement de Nîmes,Fontanès,Point(4.0875 43.829722222)
arrondissement de Villefranche-sur-Saône,Chaponost,Point(4.742222222 45.710277777)
arrondissement de Villefranche-sur-Saône,Charentay,Point(4.679166666 46.088888888)
Soule,Gestas,Point(-0.8825 43.350833333)
arrondissement de Montauban,Finhan,Point(1.220555555 43.9125)
canton de Dompaire,Hagécourt,Point(6.154444444 48.236666666)
arrondissement de Condom,Cassaigne,Point(0.335833333 43.908055555)
arrondissement de Cherbourg,Colomby,Point(-1.493055555 49.456388888)
arrondissement de Cherbourg,Digosville,Point(-1.525277777 49.630833333)
arrondissement de Chartres,Janville,Point(1.882222222 48.200555555)
arrondissement de Condom,Gazaupouy,Point(0.450555555 44.0075)
arrondissement de Rennes,Chelun,Point(-1.224166666 47.855)
Lot,Cornac,Point(1.880833333 44.909166666)
arrondissement d'Albertville,Fontaine-le-Puits,Point(6.507222222 45.457222222)
arrondissement de Montbéliard,Crosey-le-Grand,Point(6.525 47.355555555)
arrondissement de Montbéliard,Damprichard,Point(6.881388888 47.244444444)
arrondissement de Montbéliard,Dasle,Point(6.894166666 47.477777777)
arrondissement de Montluçon,Deneuille-les-Mines,Point(2.782222222 46.378611111)
Nièvre,Dommartin,Point(3.845 47.067777777)
arrondissement de Dax,Castaignos-Souslens,Point(-0.650833333 43.586388888)
arrondissement de Nantua,Champdor,Point(5.597222222 46.017222222)
canton de Pinols,Chazelles,Point(3.488055555 45.019166666)
Nièvre,Garchy,Point(3.071388888 47.263333333)
Meuse,Inor,Point(5.162777777 49.546666666)
arrondissement de Cambrai,Honnecourt,Point(3.195833333 50.036666666)
Loir-et-Cher,Cheverny,Point(1.460277777 47.499166666)
canton de Saint-Béat,Eup,Point(0.69 42.927222222)
canton de La Loupe,Fontaine-Simon,Point(1.019166666 48.503611111)
arrondissement de Provins,Gurcy-le-Châtel,Point(3.086944444 48.470833333)
Seine-et-Marne,Chevry-Cossigny,Point(2.6625 48.725277777)
arrondissement de Saint-Gaudens,Castagnède,Point(0.978888888 43.053888888)
Charente,Dignac,Point(0.280277777 45.556388888)
arrondissement de Nevers,Druy-Parigny,Point(3.366388888 46.868888888)
Montpellier Méditerranée Métropole,Cournonterral,Point(3.71895 43.557758333)
arrondissement de Saint-Claude,Grande-Rivière,Point(5.913055555 46.540833333)
arrondissement de Béthune,Houchain,Point(2.622222222 50.4825)
arrondissement de Béthune,Houchin,Point(2.622222222 50.4825)
arrondissement de Saint-Quentin,Gauchy,Point(3.285555555 49.825277777)
arrondissement de Provins,Choisy-en-Brie,Point(3.216944444 48.758611111)
arrondissement d'Arras,Chérisy,Point(2.911944444 50.234166666)
