person,leonoreid
http://www.wikidata.org/entity/Q84519671,LH/1468/73
http://www.wikidata.org/entity/Q84803475,LH/2098/34
http://www.wikidata.org/entity/Q85184611,19800035/1273/46688
http://www.wikidata.org/entity/Q85337512,LH/1503/65
http://www.wikidata.org/entity/Q85349289,LH/559/31
http://www.wikidata.org/entity/Q85412407,19800035/1478/71588
http://www.wikidata.org/entity/Q86673141,LH/348/67
http://www.wikidata.org/entity/Q86721447,19800035/187/24321
http://www.wikidata.org/entity/Q87538812,19800035/1238/42913
http://www.wikidata.org/entity/Q88521564,LH/701/76
http://www.wikidata.org/entity/Q88778631,LH/1435/54
http://www.wikidata.org/entity/Q89138697,LH/2758/69
http://www.wikidata.org/entity/Q89208614,LH/1141/68
http://www.wikidata.org/entity/Q90149895,19800035/36/4635
http://www.wikidata.org/entity/Q90400123,LH/474/54
http://www.wikidata.org/entity/Q90575391,LH/716/55
http://www.wikidata.org/entity/Q93122978,LH/2580/67
http://www.wikidata.org/entity/Q93290896,LH/2261/78
http://www.wikidata.org/entity/Q93735765,LH/692/42
http://www.wikidata.org/entity/Q94137839,LH/2248/21
http://www.wikidata.org/entity/Q94142586,LH/1814/34
http://www.wikidata.org/entity/Q94337304,LH/1308/70
http://www.wikidata.org/entity/Q94875668,LH/41/93
http://www.wikidata.org/entity/Q94976176,LH/2620/10
http://www.wikidata.org/entity/Q95204365,19800035/1182/36816
http://www.wikidata.org/entity/Q95573762,19800035/162/20709
http://www.wikidata.org/entity/Q95874859,19800035/169/21758
http://www.wikidata.org/entity/Q96790393,LH/1426/74
http://www.wikidata.org/entity/Q96999366,LH/783/53
http://www.wikidata.org/entity/Q97573821,LH/896/50
http://www.wikidata.org/entity/Q97777817,19800035/129/16358
http://www.wikidata.org/entity/Q97763693,LH/1879/34
http://www.wikidata.org/entity/Q97773637,LH/2765/57
http://www.wikidata.org/entity/Q98433125,LH/2406/39
http://www.wikidata.org/entity/Q98456912,LH/1082/39
http://www.wikidata.org/entity/Q98522548,LH/2747/61
http://www.wikidata.org/entity/Q98680286,LH/721/57
http://www.wikidata.org/entity/Q98908742,LH/1681/11
http://www.wikidata.org/entity/Q98794772,LH/408/57
http://www.wikidata.org/entity/Q98956886,19800035/292/39226
http://www.wikidata.org/entity/Q99026745,LH/2099/45
http://www.wikidata.org/entity/Q99006905,LH/2648/17
http://www.wikidata.org/entity/Q99237683,19800035/1274/46757
http://www.wikidata.org/entity/Q99280660,19800035/309/41636
http://www.wikidata.org/entity/Q99228694,LH/2420/30
http://www.wikidata.org/entity/Q99418106,19800035/854/560
http://www.wikidata.org/entity/Q99432271,LH/2703/70
http://www.wikidata.org/entity/Q99392335,LH/56/49
http://www.wikidata.org/entity/Q99535347,19800035/763/86713
http://www.wikidata.org/entity/Q99593593,19800035/611/68904
http://www.wikidata.org/entity/Q99620640,LH/1415/58
http://www.wikidata.org/entity/Q99770550,19800035/238/31639
http://www.wikidata.org/entity/Q99752391,19800035/291/39127
http://www.wikidata.org/entity/Q99693286,19800035/94/11724
http://www.wikidata.org/entity/Q99888458,LH/2792/10
http://www.wikidata.org/entity/Q100268605,LH/1651/55
http://www.wikidata.org/entity/Q100268159,LH/597/61
http://www.wikidata.org/entity/Q100276792,LH/743/41
http://www.wikidata.org/entity/Q100429454,19800035/1/113
http://www.wikidata.org/entity/Q100427761,19800035/1/12
http://www.wikidata.org/entity/Q100521097,LH/1098/17
http://www.wikidata.org/entity/Q100645422,LH/764/57
http://www.wikidata.org/entity/Q100997962,19800035/261/34766
http://www.wikidata.org/entity/Q100999664,LH/1187/16
http://www.wikidata.org/entity/Q101165936,19800035/131/16515
http://www.wikidata.org/entity/Q101071197,19800035/1482/72174
http://www.wikidata.org/entity/Q101170967,19800035/674/77359
http://www.wikidata.org/entity/Q101154276,LH/666/92
http://www.wikidata.org/entity/Q101244392,19800035/87/10929
http://www.wikidata.org/entity/Q101251572,LH/1166/12
http://www.wikidata.org/entity/Q101372738,LH/2583/61
http://www.wikidata.org/entity/Q101541844,LH/109/38
http://www.wikidata.org/entity/Q52084494,19800035/139/17649
http://www.wikidata.org/entity/Q52150729,19800035/1284/48203
http://www.wikidata.org/entity/Q52156095,19800035/1463/69109
http://www.wikidata.org/entity/Q52150648,19800035/389/52199
http://www.wikidata.org/entity/Q52150157,LH/2270/82
http://www.wikidata.org/entity/Q52154687,LH/2404/8
http://www.wikidata.org/entity/Q52145837,LH/2582/82
http://www.wikidata.org/entity/Q52155630,LH/369/56
http://www.wikidata.org/entity/Q52222580,LH/1157/5
http://www.wikidata.org/entity/Q52350625,LH/2362/14
http://www.wikidata.org/entity/Q52498302,19800035/76/9487
http://www.wikidata.org/entity/Q52681321,LH/1628/5
http://www.wikidata.org/entity/Q52822515,19800035/247/32878
http://www.wikidata.org/entity/Q53837927,LH/1672/11
http://www.wikidata.org/entity/Q54667053,19800035/1370/58357
http://www.wikidata.org/entity/Q54782887,LH/2551/14
http://www.wikidata.org/entity/Q54827183,LH/586/65
http://www.wikidata.org/entity/Q54826514,LH/640/80
http://www.wikidata.org/entity/Q54888808,LH/2263/63
http://www.wikidata.org/entity/Q55078769,LH/103/70
http://www.wikidata.org/entity/Q55036776,LH/1083/4
http://www.wikidata.org/entity/Q55030753,LH/894/38
http://www.wikidata.org/entity/Q55182035,LH/1552/41
http://www.wikidata.org/entity/Q55334194,19800035/290/38920
http://www.wikidata.org/entity/Q55586749,19800035/119/14961
http://www.wikidata.org/entity/Q55590242,19800035/433/57870
http://www.wikidata.org/entity/Q55671997,LH/2509/52
http://www.wikidata.org/entity/Q55671865,LH/268/74
http://www.wikidata.org/entity/Q55768310,19800035/187/24367
http://www.wikidata.org/entity/Q55768448,19800035/258/34423
http://www.wikidata.org/entity/Q55771234,19800035/300/40319
http://www.wikidata.org/entity/Q55714985,LH/1198/59
http://www.wikidata.org/entity/Q55761756,LH/2090/57
http://www.wikidata.org/entity/Q55768589,LH/2202/36
http://www.wikidata.org/entity/Q55904030,19800035/67/8294
http://www.wikidata.org/entity/Q55836557,LH/216/45
http://www.wikidata.org/entity/Q55837267,LH/2379/59
http://www.wikidata.org/entity/Q55875533,LH/2686/16
http://www.wikidata.org/entity/Q55979286,LH/6/24
http://www.wikidata.org/entity/Q56036352,19800035/1101/26207
http://www.wikidata.org/entity/Q56026076,19800035/209/27454
http://www.wikidata.org/entity/Q56116116,19800035/1268/46171
http://www.wikidata.org/entity/Q56119824,LH/1276/28
http://www.wikidata.org/entity/Q56281906,19800035/254/33912
http://www.wikidata.org/entity/Q56249089,LH/1946/19
http://www.wikidata.org/entity/Q56433348,19800035/375/50337
http://www.wikidata.org/entity/Q56371031,LH/545/41
http://www.wikidata.org/entity/Q56598697,LH/339/9
http://www.wikidata.org/entity/Q56640973,LH/1990/18
http://www.wikidata.org/entity/Q56640744,LH/2580/64
http://www.wikidata.org/entity/Q56685226,LH/877/77
http://www.wikidata.org/entity/Q56641131,LH/918/22
http://www.wikidata.org/entity/Q56702124,LH/1470/61
http://www.wikidata.org/entity/Q56708676,LH/2706/41
http://www.wikidata.org/entity/Q56871571,LH/2754/69
http://www.wikidata.org/entity/Q56928339,19800035/735/83496
http://www.wikidata.org/entity/Q57078604,LH/779/26
http://www.wikidata.org/entity/Q57201522,19800035/1208/39538
http://www.wikidata.org/entity/Q57203465,19800035/1302/50267
http://www.wikidata.org/entity/Q57245945,19800035/1476/71230
http://www.wikidata.org/entity/Q57246210,19800035/542/62097
http://www.wikidata.org/entity/Q57202353,19800035/702/80162
http://www.wikidata.org/entity/Q57202600,19800035/708/80707
http://www.wikidata.org/entity/Q57202010,19800035/920/7382
http://www.wikidata.org/entity/Q57246165,LH/1011/8
http://www.wikidata.org/entity/Q57245930,LH/1079/43
http://www.wikidata.org/entity/Q57245893,LH/1084/64
http://www.wikidata.org/entity/Q57245765,LH/1112/12
http://www.wikidata.org/entity/Q57256177,LH/2739/39
http://www.wikidata.org/entity/Q57246237,LH/994/55
http://www.wikidata.org/entity/Q57313817,19800035/1402/61983
http://www.wikidata.org/entity/Q57395485,LH/1001/17
http://www.wikidata.org/entity/Q57464556,19800035/1063/22371
http://www.wikidata.org/entity/Q57584065,19800035/171/22044
http://www.wikidata.org/entity/Q57703104,19800035/782/88519
http://www.wikidata.org/entity/Q57829008,19800035/1168/33297
http://www.wikidata.org/entity/Q57828868,LH/1251/51
http://www.wikidata.org/entity/Q58366040,19800035/760/86271
http://www.wikidata.org/entity/Q58370197,LH/1616/60
http://www.wikidata.org/entity/Q58454873,LH/217/41
http://www.wikidata.org/entity/Q58815421,LH/2591/71
http://www.wikidata.org/entity/Q58822133,19800035/184/23958
http://www.wikidata.org/entity/Q59137514,19800035/378/50682
http://www.wikidata.org/entity/Q59149300,LH/2269/69
http://www.wikidata.org/entity/Q59186797,LH/2295/15
http://www.wikidata.org/entity/Q59274172,19800035/739/83936
http://www.wikidata.org/entity/Q59258894,19800035/826/94150
http://www.wikidata.org/entity/Q59274507,LH/741/16
http://www.wikidata.org/entity/Q59274561,LH/784/22
http://www.wikidata.org/entity/Q59432664,LH/1362/52
http://www.wikidata.org/entity/Q59364501,LH/141/62
http://www.wikidata.org/entity/Q59353792,LH/1950/66
http://www.wikidata.org/entity/Q59432058,LH/2189/27
http://www.wikidata.org/entity/Q59432203,LH/694/73
http://www.wikidata.org/entity/Q59558615,19800035/566/64442
http://www.wikidata.org/entity/Q59576387,19800035/916/6931
http://www.wikidata.org/entity/Q59588096,LH/1019/76
http://www.wikidata.org/entity/Q59590185,LH/2454/19
http://www.wikidata.org/entity/Q59924335,19800035/419/55991
http://www.wikidata.org/entity/Q59924008,LH/1382/50
http://www.wikidata.org/entity/Q3300490,LH/345/62
http://www.wikidata.org/entity/Q3288734,LH/366/36
http://www.wikidata.org/entity/Q3270809,LH/467/86
http://www.wikidata.org/entity/Q3288792,LH/496/36
http://www.wikidata.org/entity/Q3309265,LH/526/25
http://www.wikidata.org/entity/Q3298609,LH/591/78
http://www.wikidata.org/entity/Q3291910,LH/60/66
http://www.wikidata.org/entity/Q3270911,LH/777/25
http://www.wikidata.org/entity/Q3292595,LH/785/64
http://www.wikidata.org/entity/Q3287688,LH/787/11
http://www.wikidata.org/entity/Q3302749,LH/814/48
http://www.wikidata.org/entity/Q3270433,LH/83/3
http://www.wikidata.org/entity/Q3270697,LH/94/61
http://www.wikidata.org/entity/Q3271802,LH/979/45
http://www.wikidata.org/entity/Q3370860,19800035/1114/27590
http://www.wikidata.org/entity/Q3386699,19800035/1120/28176
http://www.wikidata.org/entity/Q3384352,19800035/1166/33136
http://www.wikidata.org/entity/Q3385721,19800035/1199/38570
http://www.wikidata.org/entity/Q3370802,19800035/1287/48640
http://www.wikidata.org/entity/Q3370457,19800035/1363/57670
http://www.wikidata.org/entity/Q3386977,19800035/1407/62716
http://www.wikidata.org/entity/Q3370641,19800035/1480/71835
http://www.wikidata.org/entity/Q3371624,19800035/1485/72734
http://www.wikidata.org/entity/Q3370646,19800035/230/30543
http://www.wikidata.org/entity/Q3386933,19800035/251/33389
http://www.wikidata.org/entity/Q3370830,19800035/281/37713
http://www.wikidata.org/entity/Q3371713,19800035/297/39949
http://www.wikidata.org/entity/Q3386647,19800035/353/47543
http://www.wikidata.org/entity/Q3383847,19800035/407/54432
http://www.wikidata.org/entity/Q3348852,19800035/446/59668
http://www.wikidata.org/entity/Q3371660,19800035/549/62707
http://www.wikidata.org/entity/Q3370697,19800035/58/7052
http://www.wikidata.org/entity/Q3371427,19800035/73/9096
http://www.wikidata.org/entity/Q3387513,19800035/845/96697
http://www.wikidata.org/entity/Q3370733,19800035/857/844
http://www.wikidata.org/entity/Q3386332,19800035/864/1497
http://www.wikidata.org/entity/Q3371394,19800035/924/7786
http://www.wikidata.org/entity/Q3384709,19800035/930/8367
http://www.wikidata.org/entity/Q3371249,LH/1040/13
http://www.wikidata.org/entity/Q3372495,LH/1082/23
http://www.wikidata.org/entity/Q3340307,LH/1125/27
http://www.wikidata.org/entity/Q3383240,LH/1133/15
http://www.wikidata.org/entity/Q3387652,LH/1150/24
http://www.wikidata.org/entity/Q3361559,LH/1179/30
http://www.wikidata.org/entity/Q3385320,LH/1198/56
http://www.wikidata.org/entity/Q3383036,LH/1224/50
http://www.wikidata.org/entity/Q3383454,LH/1229/74
http://www.wikidata.org/entity/Q3338028,LH/1290/10
http://www.wikidata.org/entity/Q3371464,LH/1292/77
http://www.wikidata.org/entity/Q3340455,LH/1372/25
http://www.wikidata.org/entity/Q3384434,LH/1407/25
http://www.wikidata.org/entity/Q3385724,LH/1434/73
http://www.wikidata.org/entity/Q3383462,LH/1442/11
http://www.wikidata.org/entity/Q3384917,LH/1473/42
http://www.wikidata.org/entity/Q3351455,LH/1478/36
http://www.wikidata.org/entity/Q3371632,LH/1482/41
http://www.wikidata.org/entity/Q3385804,LH/1491/52
http://www.wikidata.org/entity/Q3387101,LH/1610/24
http://www.wikidata.org/entity/Q3371743,LH/1685/69
http://www.wikidata.org/entity/Q3383082,LH/1850/29
http://www.wikidata.org/entity/Q3379328,LH/188/54
http://www.wikidata.org/entity/Q3381151,LH/1919/48
http://www.wikidata.org/entity/Q3371556,LH/1970/36
http://www.wikidata.org/entity/Q3357062,LH/1980/23
http://www.wikidata.org/entity/Q3340000,LH/2015/56
http://www.wikidata.org/entity/Q3386633,LH/2186/55
http://www.wikidata.org/entity/Q3340691,LH/2197/93
http://www.wikidata.org/entity/Q3371522,LH/2201/35
http://www.wikidata.org/entity/Q3382879,LH/2202/40
http://www.wikidata.org/entity/Q3385460,LH/2299/54
http://www.wikidata.org/entity/Q3370447,LH/2351/33
http://www.wikidata.org/entity/Q3340752,LH/2367/69
http://www.wikidata.org/entity/Q3370285,LH/2374/22
http://www.wikidata.org/entity/Q3380315,LH/2404/43
http://www.wikidata.org/entity/Q3372505,LH/2444/16
http://www.wikidata.org/entity/Q3371560,LH/245/91
http://www.wikidata.org/entity/Q3382860,LH/2492/74
http://www.wikidata.org/entity/Q3384594,LH/2503/34
http://www.wikidata.org/entity/Q3372221,LH/2543/26
http://www.wikidata.org/entity/Q3380754,LH/2566/21
http://www.wikidata.org/entity/Q3383513,LH/26/32
http://www.wikidata.org/entity/Q3371559,LH/2606/18
http://www.wikidata.org/entity/Q3383408,LH/2617/99
http://www.wikidata.org/entity/Q3387284,LH/2707/40
http://www.wikidata.org/entity/Q3336061,LH/2777/36
http://www.wikidata.org/entity/Q3371545,LH/309/22
http://www.wikidata.org/entity/Q3370260,LH/330/45
http://www.wikidata.org/entity/Q3384221,LH/387/47
http://www.wikidata.org/entity/Q3343475,LH/40/23
http://www.wikidata.org/entity/Q3384281,LH/421/36
http://www.wikidata.org/entity/Q3384294,LH/430/15
http://www.wikidata.org/entity/Q3388158,LH/460/42
http://www.wikidata.org/entity/Q3384307,LH/520/60
http://www.wikidata.org/entity/Q3383385,LH/522/52
http://www.wikidata.org/entity/Q3370970,LH/640/28
http://www.wikidata.org/entity/Q3387423,LH/669/62
http://www.wikidata.org/entity/Q3384850,LH/841/53
http://www.wikidata.org/entity/Q3384858,LH/849/24
http://www.wikidata.org/entity/Q3383742,LH/857/15
http://www.wikidata.org/entity/Q3438700,19800035/1031/19010
http://www.wikidata.org/entity/Q1508852,19800035/586/66454
http://www.wikidata.org/entity/Q1506397,LH/1674/62
http://www.wikidata.org/entity/Q1507996,LH/36/90
http://www.wikidata.org/entity/Q1543513,LH/1586/34
http://www.wikidata.org/entity/Q1516726,LH/2477/26
http://www.wikidata.org/entity/Q1513808,LH/706/72
http://www.wikidata.org/entity/Q1606516,19800035/1439/66535
http://www.wikidata.org/entity/Q1596249,19800035/547/62587
http://www.wikidata.org/entity/Q1605902,19800035/552/63070
http://www.wikidata.org/entity/Q1605987,19800035/826/94155
http://www.wikidata.org/entity/Q1599638,LH/1146/50
http://www.wikidata.org/entity/Q1605837,LH/1199/2
http://www.wikidata.org/entity/Q1605675,LH/446/62
http://www.wikidata.org/entity/Q1596281,LH/743/22
http://www.wikidata.org/entity/Q1646240,19800035/1452/67939
http://www.wikidata.org/entity/Q1628235,19800035/888/4038
http://www.wikidata.org/entity/Q1618105,LH/525/10
http://www.wikidata.org/entity/Q1685936,19800035/157/20084
http://www.wikidata.org/entity/Q1655212,LH/1601/52
http://www.wikidata.org/entity/Q1684617,LH/241/67
http://www.wikidata.org/entity/Q1653364,LH/2535/3
http://www.wikidata.org/entity/Q1684643,LH/656/65
http://www.wikidata.org/entity/Q1685685,LH/782/10
http://www.wikidata.org/entity/Q1707820,19800035/184/23954
http://www.wikidata.org/entity/Q1724348,19800035/46/5709
http://www.wikidata.org/entity/Q1707904,LH/1381/26
http://www.wikidata.org/entity/Q1720569,LH/1513/15
http://www.wikidata.org/entity/Q1706744,LH/731/50
http://www.wikidata.org/entity/Q1766428,19800035/248/33061
http://www.wikidata.org/entity/Q1810413,19800035/884/3665
http://www.wikidata.org/entity/Q1872044,19800035/1289/49004
http://www.wikidata.org/entity/Q1871463,19800035/157/20113
http://www.wikidata.org/entity/Q1871547,LH/103/38
http://www.wikidata.org/entity/Q1911310,LH/1006/80
http://www.wikidata.org/entity/Q1931256,LH/1275/64
http://www.wikidata.org/entity/Q1943681,LH/2114/38
http://www.wikidata.org/entity/Q1930385,LH/2365/29
http://www.wikidata.org/entity/Q1930886,LH/2793/17
http://www.wikidata.org/entity/Q1955865,LH/770/12
http://www.wikidata.org/entity/Q1972200,LH/1805/12
http://www.wikidata.org/entity/Q1995861,LH/191/64
http://www.wikidata.org/entity/Q1975055,LH/723/14
http://www.wikidata.org/entity/Q2056308,19800035/1091/25370
http://www.wikidata.org/entity/Q2049361,19800035/876/2857
http://www.wikidata.org/entity/Q2019747,LH/1981/16
http://www.wikidata.org/entity/Q2040918,LH/2642/2
http://www.wikidata.org/entity/Q2063312,LH/534/52
http://www.wikidata.org/entity/Q2058504,LH/916/52
http://www.wikidata.org/entity/Q2093337,19800035/1250/44276
http://www.wikidata.org/entity/Q2093012,19800035/1423/64683
http://www.wikidata.org/entity/Q2066224,LH/1744/42
http://www.wikidata.org/entity/Q2093687,LH/1818/18
http://www.wikidata.org/entity/Q2093274,LH/478/47
http://www.wikidata.org/entity/Q2139295,LH/1121/1
http://www.wikidata.org/entity/Q2129476,LH/2674/15
http://www.wikidata.org/entity/Q2131299,LH/2691/10
http://www.wikidata.org/entity/Q2153536,LH/2711/44
http://www.wikidata.org/entity/Q2150850,LH/2742/86
http://www.wikidata.org/entity/Q2271869,LH/1249/34
http://www.wikidata.org/entity/Q2279426,LH/1427/56
http://www.wikidata.org/entity/Q2255972,LH/1817/48
http://www.wikidata.org/entity/Q2364188,19800035/1069/23040
http://www.wikidata.org/entity/Q2364858,19800035/893/4581
http://www.wikidata.org/entity/Q2363978,LH/1865/37
http://www.wikidata.org/entity/Q2343971,LH/2116/36
http://www.wikidata.org/entity/Q2340976,LH/298/40
http://www.wikidata.org/entity/Q2341785,LH/492/45
http://www.wikidata.org/entity/Q2354446,LH/825/7
http://www.wikidata.org/entity/Q2343987,LH/891/35
http://www.wikidata.org/entity/Q2409059,19800035/1259/45188
http://www.wikidata.org/entity/Q2395762,19800035/1277/47162
http://www.wikidata.org/entity/Q2419898,19800035/1319/52678
http://www.wikidata.org/entity/Q2419734,19800035/150/19162
http://www.wikidata.org/entity/Q2411035,19800035/95/11921
