departement,ville,coordonnesgroup
arrondissement de Sens,Rosoy,Point(3.311944444 48.150555555)
arrondissement de Saintes,Trizay,Point(-0.896666666 45.8825)
canton d'Angers-Nord-Est,Villevêque,Point(-0.423333333 47.560833333)
Jura,Romain,Point(5.720555555 47.213333333)
Dordogne,Saint-Agne,Point(0.634166666 44.836111111)
communauté de communes Aygues Ouvèze en Provence,Violès,Point(4.954722222 44.161944444)
La Réunion,Saint-Louis,Point(55.409166666 -21.286666666)
canton de Villeneuve-l'Archevêque,Theil,Point(3.429444444 48.167777777)
Aveyron,Pont-de-Salars,Point(2.727777777 44.281111111)
canton de Domène,Revel,Point(5.868055555 45.185833333)
Isère,Ruy,Point(5.317777777 45.588333333)
Gers,Roquelaure,Point(0.578888888 43.720277777)
Maine-et-Loire,Roussay,Point(-1.064722222 47.090555555)
Mayenne,Placé,Point(-0.776944444 48.253888888)
Mayenne,Pommerieux,Point(-0.898333333 47.823333333)
Mayenne,Saint-Erblon,Point(-1.167777777 47.787222222)
Mayenne,Saint-Pierre-la-Cour,Point(-1.026388888 48.115)
Mayenne,Saint-Pierre-sur-Erve,Point(-0.393055555 48.008055555)
Loire,Roche,Point(3.945277777 45.614444444)
district de Haute-Alsace,Soultzeren,Point(7.1025 48.0625)
Bas-Rhin,Pisdorf,Point(7.066108 48.90528)
Bas-Rhin,Sarre-Union,Point(7.088611111 48.940833333)
Bas-Rhin,Sarrewerden,Point(7.083611111 48.922777777)
Bas-Rhin,Schiltigheim,Point(7.749166666 48.606944444)
Bas-Rhin,Sparsbach,Point(7.414722222 48.878611111)
Bas-Rhin,Traenheim,Point(7.465555555 48.595277777)
Bas-Rhin,Triembach,Point(7.325 48.3375)
Bas-Rhin,Truchtersheim,Point(7.606944444 48.662777777)
Bas-Rhin,Uhrwiller,Point(7.578611111 48.877777777)
Bas-Rhin,Uttenheim,Point(7.597222222 48.411111111)
arrondissement de Lyon,Villechenève,Point(4.406111111 45.812777777)
arrondissement de Sarrebourg,Réchicourt-le-Château,Point(6.840555555 48.665)
arrondissement de Sarrebourg,Romelfing,Point(7.025 48.830277777)
arrondissement de Sarrebourg,Schneckenbusch,Point(7.077777777 48.703888888)
arrondissement de Nogent-sur-Seine,Salon,Point(4.003888888 48.64)
Somme,Saleux,Point(2.238055555 49.858611111)
arrondissement de Beaune,Premeaux-Prissey,Point(4.934722222 47.112222222)
arrondissement de Périgueux,Saint-Amand-de-Vergt,Point(0.6975 44.987222222)
arrondissement de Beaune,Saint-Jean-de-Losne,Point(5.263888888 47.103055555)
arrondissement de Beaune,Saint-Martin-de-la-Mer,Point(4.234166666 47.236111111)
arrondissement de Beaune,Saint-Pierre-en-Vaux,Point(4.526666666 47.056666666)
arrondissement de Beaune,Seurre,Point(5.146666666 46.998611111)
arrondissement de Beaune,Trouhans,Point(5.274166666 47.149166666)
arrondissement de Beaune,Trugny,Point(5.145833333 46.982222222)
Bas-Rhin,Preuschdorf,Point(7.798333333 48.945277777)
Bas-Rhin,Printzheim,Point(7.478888888 48.790555555)
Bas-Rhin,Ranrupt,Point(7.198333333 48.374444444)
Bas-Rhin,Reichstett,Point(7.752222222 48.645833333)
Bas-Rhin,Riedseltz,Point(7.953055555 48.993333333)
Bas-Rhin,Ringeldorf,Point(7.607777777 48.825277777)
Bas-Rhin,Rossfeld,Point(7.615833333 48.339166666)
Bas-Rhin,Saasenheim,Point(7.618888888 48.236666666)
Bas-Rhin,Seltz,Point(8.106944444 48.894166666)
Bas-Rhin,Singrist,Point(7.387222222 48.670277777)
Bas-Rhin,Thanvillé,Point(7.350277777 48.3225)
Bas-Rhin,Uhlwiller,Point(7.673055555 48.820555555)
Vienne,Tercé,Point(0.563888888 46.516666666)
canton de Seurre,Seurre,Point(5.146666666 46.998611111)
canton de Seurre,Trugny,Point(5.145833333 46.982222222)
Aveyron,Tayrac,Point(2.233611111 44.202222222)
canton de Laroquebrou,Rouffiac,Point(2.137222222 45.022777777)
Calvados,Saint-Germain-de-Livet,Point(0.191111111 49.074444444)
Calvados,Troarn,Point(-0.184444444 49.181666666)
Aube,Sainte-Savine,Point(4.048888888 48.294722222)
Aube,Thurey,Point(4.029444444 48.369722222)
Lozère,Recoules-de-Fumas,Point(3.345833333 44.641111111)
canton de Lisieux-1,Rocques,Point(0.243055555 49.171111111)
Ardèche,Saint-Félicien,Point(4.6275 45.086111111)
Ardèche,Saint-Laurent-les-Bains,Point(3.969722222 44.606388888)
Ardèche,Saint-Symphorien,Point(4.704444444 44.719444444)
arrondissement de Thann,Ranspach,Point(7.008888888 47.885555555)
district de Basse-Alsace,Puberg,Point(7.315277777 48.911666666)
district de Basse-Alsace,Ringendorf,Point(7.555555555 48.8075)
district de Basse-Alsace,Rittershoffen,Point(7.951388888 48.903611111)
district de Basse-Alsace,Saint-Nabor,Point(7.423611111 48.445277777)
district de Basse-Alsace,Schwenheim,Point(7.412777777 48.713611111)
district de Basse-Alsace,Sessenheim,Point(7.986388888 48.796944444)
district de Basse-Alsace,Soufflenheim,Point(7.963055555 48.829722222)
district de Basse-Alsace,Steinbourg,Point(7.413333333 48.769722222)
communauté de communes Les Vallons du Guiers,Saint-Martin-de-Vaulserre,Point(5.682777777 45.494166666)
Doubs,Vernois-lès-Belvoir,Point(6.64 47.327777777)
communauté de communes des Villes d'Oyse,Saint-Nicolas-aux-Bois,Point(3.431111111 49.592777777)
Aisne,Rogny,Point(3.81 49.768611111)
communauté de communes du canton de Pont-de-Veyle,Saint-Jean-sur-Veyle,Point(4.915555555 46.258055555)
Aisne,Sains,Point(3.709166666 49.823888888)
canton de Latronquière,Saint-Cirgues,Point(2.124166666 44.7375)
Aube,Plancy-l'Abbaye,Point(3.968333333 48.57)
arrondissement de Châlons-en-Champagne,Vertus,Point(4.003333333 48.904444444)
arrondissement de Dijon,Pluvet,Point(5.264444444 47.204444444)
arrondissement de Dijon,Saulon-la-Chapelle,Point(5.088611111 47.215)
arrondissement de Dijon,Saulx-le-Duc,Point(5.019444444 47.539444444)
arrondissement de Dijon,Semezanges,Point(4.858333333 47.215277777)
arrondissement de Dijon,Tart-le-Bas,Point(5.224166666 47.205)
arrondissement de Dijon,Urcy,Point(4.852222222 47.261111111)
arrondissement de Dijon,Viévigne,Point(5.230277777 47.435)
arrondissement de Dijon,Soissons,Point(5.456111111 47.258888888)
Gers,Pouylebon,Point(0.295277777 43.548055555)
Gers,Saint-Sauvy,Point(0.820277777 43.694166666)
Gers,Thoux,Point(0.992777777 43.683333333)
Finistère,Poullaouen,Point(-3.6425 48.34)
Gers,Plieux,Point(0.733888888 43.950277777)
Haute-Savoie,Talloires,Point(6.213611111 45.840277777)
Lozère,Pin-Moriès,Point(3.2225 44.5075)
Maine-et-Loire,Segré,Point(-0.8725 47.686388888)
Pleslin-Trigavou,Trigavou,Point(-2.0802237 48.5263011)
Alpes-de-Haute-Provence,Redortiers,Point(5.618333333 44.104722222)
Alpes-de-Haute-Provence,Roumoules,Point(6.13 43.825555555)
arrondissement de Lons-le-Saunier,Verges,Point(5.682777777 46.653333333)
canton de Buchy,Saint-Aignan-sur-Ry,Point(1.353055555 49.502777777)
arrondissement d'Abbeville,Vauchelles-les-Quesnoy,Point(1.889444444 50.103333333)
arrondissement de Pau,Puyoô,Point(-0.911944444 43.525833333)
arrondissement de Millau,Veyreau,Point(3.299166666 44.184722222)
arrondissement de Vire,Vire,Point(-0.889166666 48.838611111)
communauté de communes Cœur Lauragais,Saussens,Point(1.722222222 43.587777777)
arrondissement de Saint-Amand-Montrond,Saint-Georges-de-Poisieux,Point(2.491944444 46.678611111)
arrondissement de Saint-Amand-Montrond,Thaumiers,Point(2.655 46.821388888)
district de Lorraine,Pontpierre,Point(6.642222222 49.041666666)
Maine-et-Loire,Torfou,Point(-1.115833333 47.0375)
Somme,Rubempré,Point(2.385833333 50.018888888)
Calvados,Sainte-Croix-sur-Mer,Point(-0.51 49.313611111)
arrondissement de Lyon,Saint-Genis-l'Argentière,Point(4.491944444 45.71)
arrondissement de Lodève,Puilacher,Point(3.506944444 43.5675)
arrondissement de Périgueux,Saint-Front-de-Pradoux,Point(0.364444444 45.055)
arrondissement de Périgueux,Saint-Méard-de-Drône,Point(0.421944444 45.249166666)
canton de Saint-Rémy-sur-Durolle,Saint-Rémy-sur-Durolle,Point(3.5925 45.888055555)
arrondissement de Bastia,Sisco,Point(9.43 42.816111111)
Corse-du-Sud,Villanova,Point(8.667777777 41.959444444)
canton de Campoloro-di-Moriani,San-Giuliano,Point(9.491111111 42.314444444)
canton de Campoloro-di-Moriani,Valle-di-Campoloro,Point(9.494166666 42.335833333)
Eure-et-Loir,Sainville,Point(1.88 48.415277777)
canton d'Argueil,Sigy-en-Bray,Point(1.490555555 49.546388888)
canton de Rodez-Nord,Sébazac-Concourès,Point(2.6 44.403055555)
Ain,Saint-Trivier-sur-Moignans,Point(4.898333333 46.073333333)
Loire,Saint-Just-sur-Loire,Point(4.240555555 45.500277777)
communauté de communes Sarrebourg Moselle Sud,Réding,Point(7.106944444 48.751388888)
communauté de communes des Andelys et de ses environs,Port-Mort,Point(1.406666666 49.168888888)
arrondissement de Nancy,Saint-Max,Point(6.206666666 48.701111111)
communauté de communes du Pays Yonnais,Venansault,Point(-1.5125 46.686111111)
Maine-et-Loire,Trèves-Cunault,Point(-0.1833 47.3167)
Alpes-de-Haute-Provence,Saint-André-les-Alpes,Point(6.507777777 43.968055555)
Drôme,Rochefort-Samson,Point(5.151666666 44.973055555)
canton de Cognac-Nord,Saint-Sulpice-de-Cognac,Point(-0.381944444 45.759722222)
arrondissement de Dijon,Soissons-sur-Nacey,Point(5.456111111 47.258888888)
Grand Avignon,Pujaut,Point(4.774722222 44.004722222)
arrondissement de Beaune,Reulle-Vergy,Point(4.894722222 47.186388888)
Roussillon,Taillet,Point(2.672222222 42.527222222)
canton de Romans-sur-Isère-2,Romans-sur-Isère,Point(5.050833333 45.045555555)
Maine-et-Loire,Saint-Paul-du-Bois,Point(-0.544722222 47.080833333)
district de Lorraine,Richemont,Point(6.166111111 49.278611111)
Somme,Pozières,Point(2.722777777 50.040833333)
canton de Saint-Égrève,Quaix,Point(5.718611111 45.252777777)
canton de Saint-Égrève,Quaix-en-Chartreuse,Point(5.718611111 45.252777777)
arrondissement de Lesparre-Médoc,Vertheuil,Point(-0.834166666 45.250277777)
communauté de communes du Mâconnais - Val de Saône,Viré,Point(4.843055555 46.449444444)
arrondissement d'Épinal,Pont-sur-Madon,Point(6.153055555 48.369722222)
arrondissement de Bourges,Villabon,Point(2.674722222 47.096666666)
arrondissement de Bourges,Vinon,Point(2.826111111 47.285277777)
arrondissement de Bourges,Vorly,Point(2.465 46.945277777)
arrondissement de Millau,Saint-Jean-et-Saint-Paul,Point(3.005 43.928055555)
Gers,Tillac,Point(0.275555555 43.475277777)
arrondissement de Dijon,Turcey,Point(4.717222222 47.406111111)
Calvados,Saon,Point(-0.858055555 49.270277777)
canton des Deux-Sorru,Poggiolo,Point(8.909722222 42.176944444)
Somme,Senlis-le-Sec,Point(2.578333333 50.025277777)
canton de Guiscard,Quesmy,Point(3.059166666 49.634166666)
canton de Montbéliard-Ouest,Sainte-Marie,Point(6.695277777 47.5075)
canton de Saint-Christophe-en-Bazelle,Saint-Christophe-en-Bazelle,Point(1.711666666 47.191944444)
arrondissement de Lure,Pont-du-Bois,Point(6.125833333 47.968611111)
canton de Crocq,Saint-Bard,Point(2.400277777 45.914444444)
canton de Lavaur,Saint-Agnan,Point(1.734444444 43.696111111)
canton de Cruseilles,Saint-Blaise,Point(6.088611111 46.065277777)
arrondissement d'Argentan,Pointel,Point(-0.349722222 48.7)
arrondissement de Cahors,Prayssac,Point(1.188055555 44.503888888)
arrondissement d'Argentan,Tanques,Point(-0.073055555 48.687222222)
arrondissement de Beaune,Saussey,Point(4.609722222 47.07)
canton de Saint-Pierre-sur-Dives,Saint-Georges-en-Auge,Point(0.060277777 48.990833333)
communauté de communes Les Vallons du Guiers,Pressins,Point(5.627222222 45.525555555)
Eure-et-Loir,Voves,Point(1.626388888 48.271944444)
Morbihan,Pluneret,Point(-2.9575 47.675555555)
Morbihan,Quelneuc,Point(-2.066666666 47.823333333)
Morbihan,Saint-Gildas-de-Rhuys,Point(-2.838055555 47.5)
Morbihan,Séglien,Point(-3.159722222 48.106944444)
Aube,Villy-en-Trodes,Point(4.381388888 48.198333333)
arrondissement de Dijon,Val-Suzon,Point(4.893333333 47.4075)
canton d'Écury-sur-Coole,Saint-Pierre,Point(4.244166666 48.946666666)
arrondissement de Lesparre-Médoc,Saint-Germain-d'Esteuil,Point(-0.865 45.289444444)
Mayenne,Saint-Mars-du-Désert,Point(-0.158611111 48.293888888)
canton d'Aigre,Ranville-Breuillaud,Point(-0.1175 45.902222222)
Mayenne,Voutré,Point(-0.290833333 48.136388888)
canton d'Aigre,Verdille,Point(-0.1051 45.88124) | Point(-0.105555555 45.881666666)
arrondissement de Bagnères-de-Bigorre,Sabarros,Point(0.436111111 43.237222222)
Hautes-Pyrénées,Siradan,Point(0.612222222 42.97)
Haute-Savoie,Villard,Point(6.440833333 46.216944444)
Ardennes,Sainte-Vaubourg,Point(4.589444444 49.461388888)
canton de Saint-Genix-sur-Guiers,Rochefort,Point(5.722222222 45.582222222)
Somme,Remaisnil,Point(2.245277777 50.200277777)
Haute-Corse,Scolca,Point(9.364166666 42.528333333)
Vienne,Savigné,Point(0.321111111 46.158333333)
arrondissement de Lure,Villafans,Point(6.472222222 47.581111111)
communauté de communes Roumois Seine,Saint-Didier-des-Bois,Point(1.027222222 49.236388888)
arrondissement de Langres,Rougeux,Point(5.581111111 47.810277777)
arrondissement d'Épinal,Rancourt,Point(6.108333333 48.220833333)
arrondissement des Andelys,Tilly,Point(1.527777777 49.145)
arrondissement de Rouen,Préaux,Point(1.213333333 49.491388888)
Gers,Razengues,Point(0.997222222 43.641388888)
Hautes-Pyrénées,Sarriac-Bigorre,Point(0.1275 43.3825)
arrondissement de Sarreguemines,Reyersviller,Point(7.395 49.041388888)
arrondissement de Sarreguemines,Schweyen,Point(7.390277777 49.158611111)
Lozère,Vebron,Point(3.577777777 44.239166666)
Maine-et-Loire,Pouancé,Point(-1.176388888 47.740555555)
communauté de communes du Pays Yonnais,Saint-Florent-des-Bois,Point(-1.315833333 46.593611111)
arrondissement de Châteaulin,Plounévézel,Point(-3.589722222 48.298888888)
Somme,Rethonvillers,Point(2.866111111 49.733333333)
Tarn-et-Garonne,Saint-Antonin-Noble-Val,Point(1.755 44.151944444)
Hautes-Pyrénées,Recurt,Point(0.435833333 43.216111111)
Meurthe,Réning,Point(6.8525 48.955)
Meurthe,Torcheville,Point(6.848888888 48.909722222)
Meurthe,Val-de-Bride,Point(6.697777777 48.825277777)
Meurthe,Virming,Point(6.750833333 48.945555555)
arrondissement d'Alès,Saint-Privat-des-Vieux,Point(4.129166666 44.144166666)
arrondissement d'Étampes,Pussay,Point(1.992777777 48.349166666)
Ardèche,Saint-Romain-d'Ay,Point(4.6625 45.163611111)
Vosges,Thuillières,Point(6.010833333 48.155)
Bas-Rhin,Rumersheim,Point(7.637383 48.691093)
canton d'Ustaritz,Ustaritz,Point(-1.456388888 43.399444444)
arrondissement de Mantes-la-Jolie,Rosny-sur-Seine,Point(1.631666666 48.999722222)
arrondissement de Mantes-la-Jolie,Septeuil,Point(1.681388888 48.8925)
arrondissement de Mantes-la-Jolie,Soindres,Point(1.675277777 48.957222222)
communauté de communes de Weppes,Radinghem-en-Weppes,Point(2.905 50.624722222)
canton de Saint-Amans,Servières,Point(3.404722222 44.575)
canton de Santa-Maria-Siché,Quasquara,Point(9.010833333 41.900555555)
Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,Quitteur,Point(5.676111111 47.528055555)
canton de Pierre-Buffière,Saint-Bonnet-Briance,Point(1.476388888 45.7075)
canton de Salers,Salers,Point(2.494166666 45.138055555)
École-Valentin,Valentin,Point(5.999166666 47.275)
Mayenne,Saint-Cyr-le-Gravelais,Point(-1.027222222 48.035)
Mayenne,Saint-Jean-sur-Mayenne,Point(-0.752222222 48.133055555)
Mayenne,Saint-Poix,Point(-1.043333333 47.965277777)
canton de Jumeaux,Saint-Martin-d'Ollières,Point(3.449722222 45.421666666)
canton du Parcq,Rollancourt,Point(2.122222222 50.407777777)
Ardèche,Saint-Barthélemy-le-Plain,Point(4.746666666 45.054444444)
Ardèche,Saint-Just,Point(4.611111111 44.304444444)
Ardèche,Serrières,Point(4.763333333 45.318055555)
arrondissement de Sens,Vernoy,Point(3.125 48.095277777)
Gers,Pouy-Loubrin,Point(0.618055555 43.466111111)
canton de Tauves,Singles,Point(2.538333333 45.551388888)
arrondissement de Versailles,Plaisir,Point(1.946388888 48.817777777)
Hautes-Pyrénées,Trie-sur-Baïse,Point(0.370277777 43.321388888)
communauté de communes de la Vallée de la Haute-Sarthe,Saint-Léger-sur-Sarthe,Point(0.340833333 48.504166666)
Roussillon,Sainte-Colombe,Point(2.747777777 42.614722222)
Mayenne,Saint-Aignan-sur-Roë,Point(-1.137222222 47.840555555)
arrondissement de Sedan,Tremblois,Point(5.256111111 49.658333333)
Calvados,Urville,Point(-0.297222222 49.025555555)
canton de Castelnaudary-Sud,Ricaud,Point(1.890833333 43.345833333)
canton d'Angers-Trélazé,Trélazé,Point(-0.466388888 47.446111111)
canton de Castelnaudary-Sud,Villepinte,Point(2.086388888 43.281388888)
arrondissement de Lure,Trémoins,Point(6.704722222 47.561666666)
Ain,Pont-de-Veyle,Point(4.887777777 46.263333333)
Ain,Saint-Rambert-en-Bugey,Point(5.438055555 45.948611111)
Gers,Touget,Point(0.915277777 43.690277777)
arrondissement de Forbach-Boulay-Moselle,Villing,Point(6.630833333 49.281111111)
Mayenne,Saint-Georges-Buttavent,Point(-0.694444444 48.31)
Somme,Prouville,Point(2.125277777 50.147777777)
Somme,Rouvrel,Point(2.412222222 49.770833333)
Somme,Saigneville,Point(1.711666666 50.137222222)
Somme,Vermandovillers,Point(2.781944444 49.850277777)
Vienne,Sommières-du-Clain,Point(0.359166666 46.279444444)
Nord,Prouvy,Point(3.450555555 50.320555555)
canton de Beaurepaire,Saint-Barthélemy,Point(5.080277777 45.346388888)
arrondissement de Lyon,Saint-Symphorien-d'Ozon,Point(4.856388888 45.632777777)
arrondissement de Lyon,Toussieu,Point(4.985 45.654444444)
Aveyron,Rignac,Point(2.289444444 44.409166666)
canton de Vernoux-en-Vivarais,Vernoux-en-Vivarais,Point(4.645277777 44.895833333)
arrondissement de Saint-Amand-Montrond,Saint-Pierre-les-Bois,Point(2.278888888 46.664444444)
canton de Langueux,Trégueux,Point(-2.738055555 48.490555555)
arrondissement de Dijon,Prâlon,Point(4.775277777 47.31)
arrondissement de Dijon,Sainte-Marie-sur-Ouche,Point(4.797222222 47.286944444)
canton d'Anizy-le-Château,Suzy,Point(3.4675 49.550555555)
arrondissement des Andelys,Pont-de-l'Arche,Point(1.153888888 49.302777777)
canton de Castelnaudary-Sud,Villeneuve-la-Comptal,Point(1.921388888 43.286944444)
arrondissement de Château-Chinon,Planchez,Point(4.016666666 47.136666666)
La Réunion,Sainte-Marie,Point(55.549166666 -20.896944444)
canton de Masseube,Samaran,Point(0.521111111 43.391388888)
communauté d'agglomération de Vesoul,Vesoul,Point(6.155277777 47.622222222)
arrondissement d'Épinal,Prey,Point(6.685555555 48.178888888)
Guadeloupe,Saint-François,Point(-61.273888888 16.251388888)
arrondissement de Lesparre-Médoc,Soulac-sur-Mer,Point(-1.124722222 45.511111111)
Hautes-Pyrénées,Puydarrieux,Point(0.385555555 43.285555555)
arrondissement de Prades,Vernet,Point(2.387777777 42.548888888)
Somme,Pont-Remy,Point(1.902777777 50.053611111)
Ardèche,Saint-Privat,Point(4.415 44.628611111)
canton de Roubaix-Centre,Roubaix,Point(3.181666666 50.69)
Tarn-et-Garonne,Touffailles,Point(1.050555555 44.272777777)
Calvados,Tréprel,Point(-0.346666666 48.8975)
arrondissement de Compiègne,Tracy-le-Val,Point(3.009444444 49.489444444)
arrondissement de Saintes,Saint-Sulpice-d'Arnoult,Point(-0.848611111 45.804722222)
arrondissement de Coutances,Ver,Point(-1.392777777 48.893888888)
Drôme,Saint-Rambert-d'Albon,Point(4.816944444 45.293888888)
Drôme,Saulce-sur-Rhône,Point(4.799166666 44.703611111)
canton d'Aigre,Tusson,Point(0.068333333 45.934166666)
Essonne,Saint-Pierre-du-Perray,Point(2.495277777 48.613055555)
arrondissement de Mende,Saint-Bonnet-de-Montauroux,Point(3.72 44.815555555)
arrondissement de Privas,Rochessauve,Point(4.626111111 44.679166666)
arrondissement de Torcy,Pontcarré,Point(2.705277777 48.796666666)
arrondissement de Torcy,Villevaudé,Point(2.665277777 48.913888888)
canton d'Autrey-lès-Gray,Rigny,Point(5.633055555 47.4725)
Haute-Savoie,Saint-Blaise,Point(6.088611111 46.065277777)
arrondissement de Lyon,Saint-Bonnet-de-Mure,Point(5.029166666 45.690555555)
canton de Thenon,Thenon,Point(1.070555555 45.137222222)
Aveyron,Saint-Cyprien-sur-Dourdou,Point(2.411944444 44.547222222)
Aveyron,Saint-Igest,Point(2.085833333 44.438888888)
Aveyron,Saint-Izaire,Point(2.720555555 43.974722222)
