nom,leonoreid,bnfid,datenaissance,ville,coordinatelieuN,datedeces,villedc,coordinatelieudc,metier,diplome
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-23T00:00:00Z,château du Tertre,Point(0.579167 48.388056),dramaturge,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-22T00:00:00Z,château du Tertre,Point(0.579167 48.388056),dramaturge,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-23T00:00:00Z,château du Tertre,Point(0.579167 48.388056),écrivain,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-22T00:00:00Z,château du Tertre,Point(0.579167 48.388056),écrivain,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-23T00:00:00Z,Bellême,Point(0.560555555 48.376388888),archiviste,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-22T00:00:00Z,Bellême,Point(0.560555555 48.376388888),archiviste,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-23T00:00:00Z,Bellême,Point(0.560555555 48.376388888),dramaturge,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-22T00:00:00Z,Bellême,Point(0.560555555 48.376388888),dramaturge,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-23T00:00:00Z,Bellême,Point(0.560555555 48.376388888),écrivain,
Roger Martin du Gard,19800035/424/56686,119147766,1881-03-23T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),1958-08-22T00:00:00Z,Bellême,Point(0.560555555 48.376388888),écrivain,
Louis-Auguste Jouvenel des Ursins d'Harville,LH/770/6,,1749-04-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),1815-05-08T00:00:00Z,Harville,Point(5.7275 49.098611111),personnalité politique,
Louis-Auguste Jouvenel des Ursins d'Harville,LH/770/6,,1749-04-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),1815-05-08T00:00:00Z,Harville,Point(5.7275 49.098611111),militaire,
Jules Richard,LH/2322/23,12439275c,,,,1930-06-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),industriel,
Jules Richard,LH/2322/23,12439275c,,,,1930-06-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),inventeur,
Jules Richard,LH/2322/23,12439275c,,,,1930-06-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),entrepreneur,
Jules Richard,LH/2322/23,12439275c,,,,1930-06-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité du monde des affaires,
Jules Richard,LH/2322/23,12439275c,,,,1930-06-18T00:00:00Z,Paris,Point(2.351388888 48.856944444),photographe,
François Lafon,LH/1435/59,,1846-07-13T00:00:00Z,ancien 11e arrondissement de Paris,Point(2.332578 48.850555),1913-04-10T00:00:00Z,Neuilly-sur-Seine,Point(2.2675 48.887222222),peintre,
François d'Astier de La Vigerie,19800035/198/25889,121964063,1886-03-07T00:00:00Z,Le Mans,Point(0.196944444 48.004166666),1956-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),aviateur,
François d'Astier de La Vigerie,19800035/198/25889,121964063,1886-03-07T00:00:00Z,Le Mans,Point(0.196944444 48.004166666),1956-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),diplomate,
François d'Astier de La Vigerie,19800035/198/25889,121964063,1886-03-07T00:00:00Z,Le Mans,Point(0.196944444 48.004166666),1956-10-09T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Louis Auguste Marchand de Plauzonne,LH/2178/59,,1774-07-07T00:00:00Z,Fontainebleau,Point(2.701666666 48.408888888),1812-09-07T00:00:00Z,Borodino,Point(35.821111111 55.526944444),officier,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-12T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),artiste graphique,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-10T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),artiste graphique,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-12T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),peintre,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-10T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),peintre,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-12T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),chimiste,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-10T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),chimiste,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-12T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),inventeur,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-10T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),inventeur,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-12T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),photographe,
Louis Daguerre,LH/646/53,120157730,1787-11-18T00:00:00Z,Cormeilles-en-Parisis,Point(2.200555555 48.973055555),1851-07-10T00:00:00Z,Bry-sur-Marne,Point(2.522222222 48.841111111),photographe,
Gabriel Bertrand,19800035/436/58318,12381158f,1867-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1962-06-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),biochimiste,
Gabriel Bertrand,19800035/436/58318,12381158f,1867-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1962-06-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),chimiste,
Gabriel Bertrand,19800035/436/58318,12381158f,1867-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1962-06-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),pharmacien,
Jules Harmand,LH/1268/60,12245026h,1845-10-23T00:00:00Z,Saumur,Point(-0.078055555 47.259166666),1921-01-14T00:00:00Z,Poitiers,Point(0.335277777 46.581111111),explorateur,
Jules Harmand,LH/1268/60,12245026h,1845-10-23T00:00:00Z,Saumur,Point(-0.078055555 47.259166666),1921-01-14T00:00:00Z,Poitiers,Point(0.335277777 46.581111111),diplomate,
Jules Harmand,LH/1268/60,12245026h,1845-10-23T00:00:00Z,Saumur,Point(-0.078055555 47.259166666),1921-01-14T00:00:00Z,Poitiers,Point(0.335277777 46.581111111),médecin,
Gabriel Lippmann,LH/1645/23,12733363q,1845-08-16T00:00:00Z,Bonnevoie,Point(6.139444444 49.594722222),1921-07-13T00:00:00Z,océan Atlantique,Point(-30.0 0.0),inventeur,
Gabriel Lippmann,LH/1645/23,12733363q,1845-08-16T00:00:00Z,Bonnevoie,Point(6.139444444 49.594722222),1921-07-13T00:00:00Z,océan Atlantique,Point(-30.0 0.0),physicien,
Gabriel Lippmann,LH/1645/23,12733363q,1845-08-16T00:00:00Z,Bonnevoie,Point(6.139444444 49.594722222),1921-07-13T00:00:00Z,océan Atlantique,Point(-30.0 0.0),professeur,
Gabriel Lippmann,LH/1645/23,12733363q,1845-08-16T00:00:00Z,Bonnevoie,Point(6.139444444 49.594722222),1921-07-13T00:00:00Z,océan Atlantique,Point(-30.0 0.0),photographe,
Valery Larbaud,19800035/172/22143,11911085h,1881-08-29T00:00:00Z,Vichy,Point(3.425833333 46.126944444),1957-02-02T00:00:00Z,Vichy,Point(3.425833333 46.126944444),diariste,
Valery Larbaud,19800035/172/22143,11911085h,1881-08-29T00:00:00Z,Vichy,Point(3.425833333 46.126944444),1957-02-02T00:00:00Z,Vichy,Point(3.425833333 46.126944444),essayiste,
Valery Larbaud,19800035/172/22143,11911085h,1881-08-29T00:00:00Z,Vichy,Point(3.425833333 46.126944444),1957-02-02T00:00:00Z,Vichy,Point(3.425833333 46.126944444),prosateur,
Valery Larbaud,19800035/172/22143,11911085h,1881-08-29T00:00:00Z,Vichy,Point(3.425833333 46.126944444),1957-02-02T00:00:00Z,Vichy,Point(3.425833333 46.126944444),critique littéraire,
Valery Larbaud,19800035/172/22143,11911085h,1881-08-29T00:00:00Z,Vichy,Point(3.425833333 46.126944444),1957-02-02T00:00:00Z,Vichy,Point(3.425833333 46.126944444),traducteur,
Valery Larbaud,19800035/172/22143,11911085h,1881-08-29T00:00:00Z,Vichy,Point(3.425833333 46.126944444),1957-02-02T00:00:00Z,Vichy,Point(3.425833333 46.126944444),poète,
Valery Larbaud,19800035/172/22143,11911085h,1881-08-29T00:00:00Z,Vichy,Point(3.425833333 46.126944444),1957-02-02T00:00:00Z,Vichy,Point(3.425833333 46.126944444),écrivain,
Hector Fabre,LH/2784/29,12604908p,1834-08-09T00:00:00Z,Montréal,Point(-73.561666666 45.508888888),1910-09-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),journaliste,
Hector Fabre,LH/2784/29,12604908p,1834-08-09T00:00:00Z,Montréal,Point(-73.561666666 45.508888888),1910-09-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),diplomate,
Hector Fabre,LH/2784/29,12604908p,1834-08-09T00:00:00Z,Montréal,Point(-73.561666666 45.508888888),1910-09-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Hector Fabre,LH/2784/29,12604908p,1834-08-09T00:00:00Z,Montréal,Point(-73.561666666 45.508888888),1910-09-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),avocat,
Hector Fabre,LH/2784/29,12604908p,1834-08-09T00:00:00Z,Montréal,Point(-73.561666666 45.508888888),1910-09-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),écrivain,
Adolphe d'Ennery,LH/2141/57,119017799,1811-06-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1899-01-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),librettiste,
Adolphe d'Ennery,LH/2141/57,119017799,1811-06-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1899-01-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),romancier,
Adolphe d'Ennery,LH/2141/57,119017799,1811-06-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1899-01-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),dramaturge,
Adolphe d'Ennery,LH/2141/57,119017799,1811-06-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1899-01-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),compositeur,
Adolphe d'Ennery,LH/2141/57,119017799,1811-06-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1899-01-26T00:00:00Z,Paris,Point(2.351388888 48.856944444),écrivain,
Abel Niépce de Saint-Victor,LH/1991/2,14976939p,1805-07-26T00:00:00Z,Saint-Cyr,Point(4.889722222 46.680833333),1870-04-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),chimiste,
Abel Niépce de Saint-Victor,LH/1991/2,14976939p,1805-07-26T00:00:00Z,Saint-Cyr,Point(4.889722222 46.680833333),1870-04-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),physicien,
Abel Niépce de Saint-Victor,LH/1991/2,14976939p,1805-07-26T00:00:00Z,Saint-Cyr,Point(4.889722222 46.680833333),1870-04-07T00:00:00Z,Paris,Point(2.351388888 48.856944444),photographe,
François-Étienne Kellermann,LH/1396/35,107365046,1770-08-04T00:00:00Z,Metz,Point(6.176944444 49.119722222),1835-06-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
François-Étienne Kellermann,LH/1396/35,107365046,1770-08-04T00:00:00Z,Metz,Point(6.176944444 49.119722222),1835-06-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
François-Étienne Kellermann,LH/1396/35,107365046,1770-08-04T00:00:00Z,Metz,Point(6.176944444 49.119722222),1835-06-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Henri Ey,19800035/1423/64586,11902061j,1900-08-10T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),1977-11-08T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),psychanalyste,
Henri Ey,19800035/1423/64586,11902061j,1900-08-10T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),1977-11-08T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),philosophe,
Henri Ey,19800035/1423/64586,11902061j,1900-08-10T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),1977-11-08T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),psychologue,
Henri Ey,19800035/1423/64586,11902061j,1900-08-10T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),1977-11-08T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),psychiatre,
Henri Ey,19800035/1423/64586,11902061j,1900-08-10T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),1977-11-08T00:00:00Z,Banyuls-dels-Aspres,Point(2.867222222 42.565833333),médecin,
Paul Georges Dieulafoy,LH/776/39,12567400b,1839-11-18T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1911-08-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),pathologiste,
Paul Georges Dieulafoy,LH/776/39,12567400b,1839-11-18T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1911-08-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur d'université,
Paul Georges Dieulafoy,LH/776/39,12567400b,1839-11-18T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1911-08-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),chirurgien,
Paul Georges Dieulafoy,LH/776/39,12567400b,1839-11-18T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1911-08-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),médecin,
Zadoc Kahn,LH/1393/55,119093256,1839-02-18T00:00:00Z,Mommenheim,Point(7.644166666 48.7575),1905-12-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),rabbin,
Alexis de Tocqueville,LH/2611/56,119267448,1805-07-29T00:00:00Z,Paris,Point(2.351388888 48.856944444),1859-04-16T00:00:00Z,Cannes,Point(7.021388888 43.5525),sociologue,
Alexis de Tocqueville,LH/2611/56,119267448,1805-07-29T00:00:00Z,Paris,Point(2.351388888 48.856944444),1859-04-16T00:00:00Z,Cannes,Point(7.021388888 43.5525),philosophe,
Alexis de Tocqueville,LH/2611/56,119267448,1805-07-29T00:00:00Z,Paris,Point(2.351388888 48.856944444),1859-04-16T00:00:00Z,Cannes,Point(7.021388888 43.5525),juriste,
Alexis de Tocqueville,LH/2611/56,119267448,1805-07-29T00:00:00Z,Paris,Point(2.351388888 48.856944444),1859-04-16T00:00:00Z,Cannes,Point(7.021388888 43.5525),personnalité politique,
Alexis de Tocqueville,LH/2611/56,119267448,1805-07-29T00:00:00Z,Paris,Point(2.351388888 48.856944444),1859-04-16T00:00:00Z,Cannes,Point(7.021388888 43.5525),écrivain,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),graveur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),graveur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),dessinateur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),dessinateur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),peintre,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),peintre,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),photographe,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),photographe,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),graveur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),graveur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),dessinateur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),dessinateur,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),peintre,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),peintre,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-28T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),photographe,
Jean-Baptiste Camille Corot,LH/594/20,12001264g,1796-07-16T00:00:00Z,rue du Bac,Point(2.326388888 48.856388888),1875-02-22T00:00:00Z,rue du Faubourg-Poissonnière,Point(2.34852 48.8763),photographe,
Frédéric Joliot-Curie,19800035/290/38935,122751310,1900-03-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1958-08-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),physicien nucléaire,
Frédéric Joliot-Curie,19800035/290/38935,122751310,1900-03-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1958-08-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur d'université,
Frédéric Joliot-Curie,19800035/290/38935,122751310,1900-03-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1958-08-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),chimiste,
Ernest Renan,LH/2294/44,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),archéologue,
Ernest Renan,LH/2294/48,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),archéologue,
Ernest Renan,LH/2294/44,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),critique littéraire,
Ernest Renan,LH/2294/48,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),critique littéraire,
Ernest Renan,LH/2294/44,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),orientaliste,
Ernest Renan,LH/2294/48,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),orientaliste,
Ernest Renan,LH/2294/44,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),théologien,
Ernest Renan,LH/2294/48,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),théologien,
Ernest Renan,LH/2294/44,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien,
Ernest Renan,LH/2294/48,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien,
Ernest Renan,LH/2294/44,119214865,1823-02-28T00:00:00Z,Tréguier,Point(-3.2325 48.785),1892-10-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur,
