"name","title","date","s","work"
"Georges Bizet","Venise","1865","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb14836392g#about"
"Georges Bizet","Méditation","1856","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb14836414z#about"
"Fromental Halévy","Manon Lescaut","1830-05-03","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb155915099#about"
"Georges Bizet","Carmen : Suites. No 2","1886","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb140006607#about"
"Adolphe Adam","Victoire","1855","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb14748457r#about"
"Fromental Halévy","Le dilettante d'Avignon","1829","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb16229762d#about"
"Pierre Loti","Madame Chrysanthème","1887","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/ark:/12148/cb12079353g#about"
"Pierre Loti","Aziyadé","1879","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/ark:/12148/cb12356304n#about"
"Pierre Loti","Le mariage de Loti","1880","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/ark:/12148/cb12357829m#about"
"Pierre Loti","La fille du ciel","1911","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/ark:/12148/cb135055063#about"
"Pierre Loti","Fantôme d'Orient","1892","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/ark:/12148/cb137507164#about"
"Pierre Loti","Les désenchantées","1906","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/ark:/12148/cb145918079#about"
"Pierre Loti","Mon frère Yves","1883","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/ark:/12148/cb16637761g#about"
"Roger Martin du Gard","La gonfle","1924","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/ark:/12148/cb15502903q#about"
"Marc Bloch","Les rois thaumaturges","1924","http://data.bnf.fr/ark:/12148/cb118923821","http://data.bnf.fr/ark:/12148/cb119609655#about"
"Marc Bloch","La société féodale","1939","http://data.bnf.fr/ark:/12148/cb118923821","http://data.bnf.fr/ark:/12148/cb12261540w#about"
"Roger Martin du Gard","Le lieutenant-colonel de Maumort","1983","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/ark:/12148/cb12287540r#about"
"Alfred de Musset","Gamiani ou Deux nuits d'excès","1833","http://data.bnf.fr/ark:/12148/cb119172903","http://data.bnf.fr/ark:/12148/cb17031300t#about"
"Théodore de Banville","Les stalactites","1846","http://data.bnf.fr/ark:/12148/cb118900832","http://data.bnf.fr/ark:/12148/cb124736019#about"
"Théodore de Banville","Odes funambulesques","1857","http://data.bnf.fr/ark:/12148/cb118900832","http://data.bnf.fr/ark:/12148/cb135364656#about"
"Georges Rouault","Miserere","1908","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/ark:/12148/cb119405095#about"
"Henri Duparc","Élégie","1874","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb13911742f#about"
"Jacques Ibert","Entr'acte. L 53a","1935","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913721z#about"
"Ambroise Thomas","Mignon","1866","http://data.bnf.fr/ark:/12148/cb139004007","http://data.bnf.fr/ark:/12148/cb13920376m#about"
"Georges Bizet","Chanson d'avril. GB 92","1870","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13908595z#about"
"Georges Bizet","Les pêcheurs de perles. Acte 3. Ô Nadir, tendre ami de mon jeune âge. GB 4","1863","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb15117525n#about"
"Adolphe Adam","Le châlet","1834","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb13961805j#about"
"Henri Duparc","Chanson triste. Voix, orchestre","1868","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb139926662#about"
"Jacques Ibert","Pièces. Flûte. L 60","1936","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913728c#about"
"Henri Duparc","La vague et la cloche. Voix, orchestre","1871","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb139856041#about"
"Georges Bizet","Te Deum. GB 36","1858-02","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb14849840j#about"
"Fromental Halévy","Les mousquetaires de la reine","1846","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14803207s#about"
"Adolphe Adam","Si j'étais roi","1852","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb13907673p#about"
"Georges Bizet","L'Arlésienne : Suites. No 2","1879","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139085938#about"
"Georges Bizet","Carmen : Suites. No 1 et 2","1886","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13979393d#about"
"Jacques Ibert","Le chevalier errant. L 59","1935","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913716c#about"
"Georges Bizet","Ivan IV. GB 5","1864","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13947112x#about"
"Georges Bizet","Ouvre ton coeur. GB 68","1873","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139819742#about"
"Fromental Halévy","Le val d'Andorre","1849","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14004787h#about"
"Georges Bizet","Guitare. GB 74","1866-09","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb140108186#about"
"Adolphe Adam","Marche funèbre pour les funérailles de l'Empereur","1840-10-02","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb13928117g#about"
"Jacques Ibert","5 pièces en trio. Basson, clarinette, hautbois. L 51a","1935","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913732m#about"
"Adolphe Adam","Le farfadet","1852","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb139618015#about"
"Henri Duparc","L'invitation au voyage. Voix, orchestre","1892","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb13985603p#about"
"Georges Bizet","Adieux de l'hôtesse arabe. GB 77","1866","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139085907#about"
"Adolphe Adam","Le corsaire","1856","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb139660166#about"
"Jacques Ibert","Quatuor. Cordes. L 85","1937","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13951822x#about"
"Adolphe Adam","Les Mohicans","1837","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb14834490k#about"
"Fromental Halévy","La fée aux roses","1849","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14853907r#about"
"Jacques Ibert","Chanson du rien. Voix moyenne, piano. L 41b","1930","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13995883x#about"
"Jacques Ibert","Les fleurs des champs. L 61","1936","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb140205026#about"
"Jacques Ibert","Les rencontres. L 25","1924","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb16948678w#about"
"Adolphe Adam","Giselle","1841","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb13907669f#about"
"Adolphe Adam","Minuit chrétiens","1847-12","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb13907670n#about"
"Adolphe Adam","Le diable à quatre","1845","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb13984439w#about"
"Jacques Ibert","Diane de Poitiers : Suite no 1. L 49a","1934","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139137182#about"
"Georges Bizet","Don Procopio. GB 3","1858-06","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13908599b#about"
"Jacques Ibert","Don Quichotte. L 46","1932","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13925904m#about"
"Fromental Halévy","L'éclair","1835","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb13985994n#about"
"Jacques Ibert","2 mélodies. L 3","1910","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13995885m#about"
"Jacques Ibert","Chanson de Sancho. Basse, piano. L 46a","1932","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb14793138g#about"
"Jacques Ibert","Justorum animae in manu Dei sunt. L 11","1918-07","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb147179307#about"
"Jacques Ibert","Pièce romantique. L 8","1916-09","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb147179369#about"
"Ambroise Thomas","La tempête","1889","http://data.bnf.fr/ark:/12148/cb139004007","http://data.bnf.fr/ark:/12148/cb14819649g#about"
"Fromental Halévy","Charles VI","1843","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14748637p#about"
"Ambroise Thomas","Le perruquier de la Régence","1838","http://data.bnf.fr/ark:/12148/cb139004007","http://data.bnf.fr/ark:/12148/cb147489036#about"
"Ambroise Thomas","Le roman d'Elvire. Ouverture","1860","http://data.bnf.fr/ark:/12148/cb139004007","http://data.bnf.fr/ark:/12148/cb16605878c#about"
"Ambroise Thomas","Messe de Requiem","1833","http://data.bnf.fr/ark:/12148/cb139004007","http://data.bnf.fr/ark:/12148/cb16606006j#about"
"Georges Bizet","L'Arlésienne : Suites. No 1. GB 121","1872","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13908592x#about"
"Georges Bizet","Symphonies. Do majeur. No 1. GB 115","1855-10-29","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13908611c#about"
"Jacques Ibert","Paris. L 42a","1930","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13938128b#about"
"Adolphe Adam","Le toréador","1849","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb139076741#about"
"Georges Bizet","La jolie fille de Perth. GB 6","1866-07","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13908602d#about"
"Georges Bizet","Carmen. Ouverture. GB 9","1873","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139955117#about"
"Georges Bizet","Musique pour piano","1851","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139086043#about"
"Georges Bizet","Absence. GB 93","1870","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139085891#about"
"Georges Bizet","La chanson du fou. GB 86","1868-07","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139085969#about"
"Georges Bizet","Symphonies. Do majeur. No 2. GB 118","1859","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb139860456#about"
"Fromental Halévy","La reine de Chypre","1841","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb139128679#about"
"Adolphe Adam","Si j'étais roi. Ouverture","1852","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb14018782z#about"
"Henri Duparc","Benedicat vobis Dominus","1883","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb14798121z#about"
"Jacques Ibert","Hommage à Mozart. L 120","1956","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13967506h#about"
"Jacques Ibert","Complainte de Florinde. L 99b","1946","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13995880w#about"
"Jacques Ibert","La berceuse de Galiane. Voix, piano. L 99a","1946","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139958817#about"
"Jacques Ibert","Chanson de Fortunio. L 64a","1936","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913723n#about"
"Adolphe Adam","La bouquetière","1847","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb14852619p#about"
"Georges Bizet","Transcriptions. Voix, piano. GB T25. Le timbre d'argent. R 289. Saint-Saëns, Camille","1867","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb16943446h#about"
"Fromental Halévy","Le roi et le batelier","1827","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb147486350#about"
"Fromental Halévy","Attendre et courir","1830","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb177276541#about"
"Georges Bizet","Clovis et Clotilde","1857","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb17162855h#about"
"Georges Bizet","Ecce sacerdos","1888","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb17717239t#about"
"Mário de Andrade","Belazarte","1934","http://data.bnf.fr/ark:/12148/cb12008289h","http://data.bnf.fr/ark:/12148/cb17039486k#about"
"Ambroise Thomas","Le Caïd","1849","http://data.bnf.fr/ark:/12148/cb139004007","http://data.bnf.fr/ark:/12148/cb13920374x#about"
"Adolphe Adam","La Poupée de Nuremberg","1852","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb13856311x#about"
"Georges Bizet","Le docteur Miracle. GB 2","1856-09","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13857910g#about"
"Henri Duparc","Mélodies","1868","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb14066204b#about"
"Adolphe Adam","Giralda","1850","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb147484521#about"
"Adolphe Adam","Le bijou perdu","1853","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb14748454q#about"
"Adolphe Adam","Le sourd ou l'auberge pleine","1853","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17737265s#about"
"Adolphe Adam","La jolie fille de Gand","1842","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb145012560#about"
"Jacques Ibert","Histoires. L 14","1920","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb14794469t#about"
"Jacques Ibert","Le jardinier de Samos. L 23","1924-01","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139381270#about"
"Georges Bizet","L'Arlésienne. GB 30","1872-07","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13908591k#about"
"Jacques Ibert","6 pièces. Harpe. L 9","1916","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13954202c#about"
"Henri Duparc","Le galop","1869","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb13911745g#about"
"Jacques Ibert","Concertino da camera. Saxophone, orchestre. L 58","1935","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13961667j#about"
"Jacques Ibert","La marchande d'eau fraîche. L 14, no 9","1920","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13971977w#about"
"Jacques Ibert","Le petit âne blanc. L 14, no 2","1921","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb14827196b#about"
"Henri Duparc","Phidylé. Voix, orchestre","1891","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb13985606q#about"
"Jacques Ibert","Angélique. L 30","1926-02","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139137120#about"
"Jacques Ibert","Musique pour piano","1908","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913726p#about"
"Jacques Ibert","Persée et Andromède. L 16","1921","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139137271#about"
"Jacques Ibert","Le roi d'Yvetot. L 35","1927","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913729q#about"
"Jacques Ibert","Trois pièces brèves. L 41a","1930","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139137318#about"
"Henri Duparc","Romance de Mignon","1869","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb139117502#about"
"Jacques Ibert","Concertos. Flûte, orchestre. L 47","1932","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913717q#about"
"Jacques Ibert","Divertissement. L 39a","1930","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913719d#about"
"Jacques Ibert","Donogoo. L 42","1930","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13913720m#about"
"Jacques Ibert","Ouverture de fête. L 84","1940-03","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13950841z#about"
"Georges Bizet","Ouverture. La mineur. GB 116","1855","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb13964109q#about"
"Jacques Ibert","Carignane. L 112","1953-01","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139137151#about"
"Ambroise Thomas","Françoise de Rimini","1876","http://data.bnf.fr/ark:/12148/cb139004007","http://data.bnf.fr/ark:/12148/cb14792566k#about"
"Fromental Halévy","La magicienne","1858","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14522388j#about"
"Fromental Halévy","Opéras","1819","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14728743g#about"
"Jacques Ibert","2 mouvements. Basson, clarinette, flûtes (2). L 20","1922-02","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb14838357f#about"
"Jacques Ibert","Impromptus. Trompette, piano. L 108","1951-06","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139272463#about"
"Jacques Ibert","Les amours de Jupiter. L 97","1945","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb13929051m#about"
"Jacques Ibert","Le chevalier errant : Suite. L 59a","1935","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb169465544#about"
"Jacques Ibert","Quatre chansons de Don Quichotte. Basse, piano. L 46a","1932","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139256759#about"
"Jacques Ibert","Chanson du départ","1932","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb16012376r#about"
"Adolphe Adam","Le houzard de Berchini","1855","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb147484552#about"
"Adolphe Adam","Orfa","1852","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb14748456d#about"
"Adolphe Adam","Le Fanal","1849","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb16665293v#about"
"Adolphe Adam","Le brasseur de Preston","1838","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17319489q#about"
"Adolphe Adam","La main de fer ou un mariage secret","1841","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb173218026#about"
"Adolphe Adam","Le grand prix ou le voyage à frais communs","1831","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17321912s#about"
"Adolphe Adam","Mam'zelle Geneviève","1856","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17322088s#about"
"Adolphe Adam","Micheline ou l'heure de l'esprit","1835","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17322111g#about"
"Adolphe Adam","Pierre et Catherine","1829","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17702314b#about"
"Adolphe Adam","Le morceau d'ensemble","1831","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17731002w#about"
"Fromental Halévy","Sisca l'Albanaise","1842","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb15908310g#about"
"Jacques Ibert","Le cortège de Balkis. L 14, no 10","1920","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb14849534s#about"
"Georges Bizet","Carmen. Acte 2. Les tringles des sistres tintaient. GB 9","1873","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb151175578#about"
"Georges Bizet","Carmen. Acte 3. Voyons que j'essaie à mon tour. GB 9","1873","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb15117568x#about"
"Georges Bizet","Carmen. Acte 3. Je dis que rien ne m'épouvante. GB 9","1873","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb15117570g#about"
"Fromental Halévy","Le Juif errant","1852","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14748632z#about"
"Henri Duparc","La fuite","1870","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb139117444#about"
"Henri Duparc","Lénore","1875","http://data.bnf.fr/ark:/12148/cb13893514m","http://data.bnf.fr/ark:/12148/cb13967314k#about"
"Émile Pessard","L'adieu du matin","1870","http://data.bnf.fr/ark:/12148/cb14817131j","http://data.bnf.fr/ark:/12148/cb14021065z#about"
"Émile Pessard","Tabarin","1885","http://data.bnf.fr/ark:/12148/cb14817131j","http://data.bnf.fr/ark:/12148/cb14817132w#about"
"Émile Pessard","Les folies amoureuses","1891","http://data.bnf.fr/ark:/12148/cb14817131j","http://data.bnf.fr/ark:/12148/cb17156639g#about"
"Georges Bizet","Le bal. GB 142, no 12","1871","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb140039796#about"
"Georges Bizet","La toupie. GB 142, no 2","1871","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb14003980d#about"
"Georges Bizet","Trompette et tambour. GB 142, no 6","1871","http://data.bnf.fr/ark:/12148/cb13891543q","http://data.bnf.fr/ark:/12148/cb14003981r#about"
"Jacques Ibert","Escales. Piano (4 mains). L 19","1922","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb14004956s#about"
"Jacques Ibert","Le chant des vendeuses de pommes de pins. L 26, no 2","1924-05","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb166758377#about"
"Jacques Ibert","Deux chants de Carnaval. L 26","1924-05","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb16680856h#about"
"Jacques Ibert","Trios. Harpe, violon, violoncelle. L 93","1944","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb139616697#about"
"Émile Pessard","Rêverie. Op. 134","1914","http://data.bnf.fr/ark:/12148/cb14817131j","http://data.bnf.fr/ark:/12148/cb16993925z#about"
"Émile Pessard","Andantino. Saxophone, piano. Op. 36","1888","http://data.bnf.fr/ark:/12148/cb14817131j","http://data.bnf.fr/ark:/12148/cb16993927n#about"
"Émile Pessard","La leçon de danse. Op. 113","1895","http://data.bnf.fr/ark:/12148/cb14817131j","http://data.bnf.fr/ark:/12148/cb17712191f#about"
"Émile Pessard","Sous les chênes","1898","http://data.bnf.fr/ark:/12148/cb14817131j","http://data.bnf.fr/ark:/12148/cb17816374j#about"
"Joseph-Napoléon Ney","Messe. Sol majeur. Op. 1","1817","http://data.bnf.fr/ark:/12148/cb125445114","http://data.bnf.fr/ark:/12148/cb17887958n#about"
"Jacques Ibert","Trois pièces brèves","1930","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/ark:/12148/cb170765650#about"
"Adolphe Adam","Lambert Simnel","1843","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb17319486p#about"
"Adolphe Adam","Noël","1847","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb173195174#about"
"Adolphe Adam","Régine ou deux nuits","1839","http://data.bnf.fr/ark:/12148/cb122821962","http://data.bnf.fr/ark:/12148/cb173222154#about"
"Fromental Halévy","La dame de pique","1850","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb147486339#about"
"Fromental Halévy","La tempesta","1850","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14748636b#about"
"Fromental Halévy","Le guitarrero","1841","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb14812096n#about"
"Fromental Halévy","La veuve d'amour","1834","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb15908304j#about"
"Fromental Halévy","La fiancée du pêcheur","1842","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb15908313h#about"
"Fromental Halévy","Nizza la Calabraise","1850","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb15908317w#about"
"Fromental Halévy","Les plages du Nil","1846","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb159083187#about"
"Fromental Halévy","Fabliau","1851","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb15908325h#about"
"Fromental Halévy","L'artisan","1827","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb16303776d#about"
"Fromental Halévy","La langue musicale ou l'auberge de l'aigle noir","1830","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb163041164#about"
"Fromental Halévy","La tentation","1832","http://data.bnf.fr/ark:/12148/cb12463116r","http://data.bnf.fr/ark:/12148/cb163041640#about"
