"name","title","date","s","work"
"Alfred Lamouroux","L'Oeuvre de la Société des amis des monuments parisiens, Discours prononcés au banquet annuel","1899","http://data.bnf.fr/ark:/12148/cb13023169z","http://data.bnf.fr/temp-work/23dc6d9b7c82fad924576c8442dae852/#about"
"Georges Faugère","Inauguration du monument élevé à la mémoire d'Albert Claveille, le 6 septembre 1925, à Bergerac (Dordogne)","1926","http://data.bnf.fr/ark:/12148/cb11059589g","http://data.bnf.fr/temp-work/5434896e73c516cb5aa69e0606641114/#about"
"Georges-Joseph Lefèvre","Obligation morale et idéalisme","1894","http://data.bnf.fr/ark:/12148/cb13004429c","http://data.bnf.fr/temp-work/36299fe5b6dcc285804410b3a8d465b7/#about"
"Camille Lévi","Le combat de Formerie","1901","http://data.bnf.fr/ark:/12148/cb13005881t","http://data.bnf.fr/temp-work/409cce07dcf8061926a2163b40d6e223/#about"
"Henri Jadart","Les Arquebusiers de Rethel (1615-1790)","1896","http://data.bnf.fr/ark:/12148/cb136068306","http://data.bnf.fr/temp-work/ce5dc6fb02b417ccda7a0589665a77c1/#about"
"Camille Lévi","L'Amiral Jauréguiberry","1927","http://data.bnf.fr/ark:/12148/cb13005881t","http://data.bnf.fr/temp-work/78e05fe81709b250b80f3b41812d3903/#about"
"Georges-Joseph Lefèvre","Les variations de Guillaume de Champeaux et la question des universaux","1898","http://data.bnf.fr/ark:/12148/cb13004429c","http://data.bnf.fr/temp-work/82b48fb6b615fbcd149c1e0fbfe075d5/#about"
"Joseph Jean Pozzo di Borgo","La Rocque, fantôme à vendre","1938","http://data.bnf.fr/ark:/12148/cb13008859c","http://data.bnf.fr/temp-work/df211c0d23b9c0e9f6f6a081786dc4dc/#about"
"Henri Jadart","F. Pieton, avocat au barreau de Reims..., 1824-1901, hommages rendus","1901","http://data.bnf.fr/ark:/12148/cb136068306","http://data.bnf.fr/temp-work/f3c11cc535b396f4953cdb2833d34610/#about"
"Paul Regnard","Expériences sur un supplicié","1885","http://data.bnf.fr/ark:/12148/cb129501260","http://data.bnf.fr/temp-work/a3a23004a95cdb6885dc1da1fb129039/#about"
"Léon de Lanzac de Laborie","Une correspondance de Prosper Mérimée","1927","http://data.bnf.fr/ark:/12148/cb129361350","http://data.bnf.fr/temp-work/212320f57b96a18635b4adda3e5bc99d/#about"
"Léon de Lanzac de Laborie","Les Petits théâtres de Paris sous le Consulat et l'Empire","1912","http://data.bnf.fr/ark:/12148/cb129361350","http://data.bnf.fr/temp-work/a3e4792c9c1402aa4c3ea92850b17ed9/#about"
"Léon de Lanzac de Laborie","Saint Vincent de Paul","1927","http://data.bnf.fr/ark:/12148/cb129361350","http://data.bnf.fr/temp-work/a6a85636fc19fc8d868cfff075e9d3b4/#about"
"Léon de Lanzac de Laborie","Un préfet indépendant sous Napoléon, Voyer d'Argenson à Anvers","1894","http://data.bnf.fr/ark:/12148/cb129361350","http://data.bnf.fr/temp-work/a6fa500ae10bc3ca1212693e7b81901e/#about"
"Léon de Lanzac de Laborie","Les Comédiennes du temps de Napoléon","1910","http://data.bnf.fr/ark:/12148/cb129361350","http://data.bnf.fr/temp-work/bca71f45e3ce67297c48855c472514a5/#about"
"Jean Dornis","La voie douloureuse","1894","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/321f2dde5c83b2a7e22edfb5df37442b/#about"
"Jean Dornis","La Force de vivre","1901","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/3679c007804579e6faa27471bdd40705/#about"
"Gustave Rodrigues","L'Unique solution du problème social. Le droit à la vie","1934","http://data.bnf.fr/ark:/12148/cb12747133d","http://data.bnf.fr/temp-work/51ca5779e47d83374cbf87e60ff5de4f/#about"
"Jean Dornis","Un celte d'Alsace. Genèse de l'oeuvre d'Edouard Schuré","1922","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/5b8b7a23efbf2efa146a4877b730fa65/#about"
"Jean Dornis","Essai sur Gabriele d'Annunzio","1925","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/d6d3cfc7f5100263db6b14c2204c9b68/#about"
"Georges Grosjean","La politique extérieure de la Restauration et l'Allemagne","1930","http://data.bnf.fr/ark:/12148/cb127564158","http://data.bnf.fr/temp-work/e295f68b9983e45e1a5f2d3e972f5d9c/#about"
"Georges Grosjean","Proposition de loi ayant pour objet de rendre applicable aux délits et contraventions, prévus et punis par les lois sur les douanes, l'article 463 du code pénal (Circonstances atténuantes)","1902","http://data.bnf.fr/ark:/12148/cb127564158","http://data.bnf.fr/temp-work/f0ed4f19e1acdb65c6c675633a1921d7/#about"
"Gustave Rodrigues","Pourquoi les Américains sont venus en France","1918","http://data.bnf.fr/ark:/12148/cb12747133d","http://data.bnf.fr/temp-work/f7311549e0c18b93ac30a056123c5dd4/#about"
"Ernest Outrey","Recueil de législation cantonale et communale annamite de Basse-Cochinchine","1888","http://data.bnf.fr/ark:/12148/cb12408744m","http://data.bnf.fr/temp-work/5cbba1cec9085410090516e295097af8/#about"
"Fernand Maillet","La Fédération internationale des Pueri cantores","1957","http://data.bnf.fr/ark:/12148/cb124075486","http://data.bnf.fr/temp-work/52eed95d2e7aa48f9fa91b5d84b0fb68/#about"
"Ernest Outrey","Nouveau recueil de législation cantonale et communale annamite de Cochinchine","1905","http://data.bnf.fr/ark:/12148/cb12408744m","http://data.bnf.fr/temp-work/fcad16a1c7e17741581ea3705ca70f2d/#about"
"Hippolyte Parigot","Les femmes d'Emile Augier","1890","http://data.bnf.fr/ark:/12148/cb12342109n","http://data.bnf.fr/temp-work/4f3b494e1407caa95ce83cf328c567fb/#about"
"Hippolyte Parigot","Conférence au théâtre de l'Odéon. Les Plaideurs de Racine","1889","http://data.bnf.fr/ark:/12148/cb12342109n","http://data.bnf.fr/temp-work/8aa0fc3cdc23314b837a6e10050ca021/#about"
"Hippolyte Parigot","Renan, L'égoïsme intellectuel","1910","http://data.bnf.fr/ark:/12148/cb12342109n","http://data.bnf.fr/temp-work/c13eb8c9b91447da2a806760985e40b5/#about"
"Hippolyte Parigot","Polyeucte et St Genest","1889","http://data.bnf.fr/ark:/12148/cb12342109n","http://data.bnf.fr/temp-work/df95eda194513d4fd0170ccd80e99cb2/#about"
"Henri Verne","Inspection de la Direction des Musées Nationaux sur les méthodes nouvelles... appliquées au Musée... de Grenoble","1929","http://data.bnf.fr/ark:/12148/cb135559334","http://data.bnf.fr/temp-work/7b75fb2601b13aa25734c24843453dc9/#about"
"Georges Normandy","Les Poisons de la Riviera","1943","http://data.bnf.fr/ark:/12148/cb12030242j","http://data.bnf.fr/temp-work/42702c001c339193df16d144948b6817/#about"
"Georges Normandy","Articles de Paris, horizons de province (1907-1908)","314","http://data.bnf.fr/ark:/12148/cb12030242j","http://data.bnf.fr/temp-work/b19fe0ccb493852f2cc43619ca7b9b3c/#about"
"Georges Normandy","Léon Cladel","1909","http://data.bnf.fr/ark:/12148/cb12030242j","http://data.bnf.fr/temp-work/b39188b6ea3d0a328c7162ed63cc9c34/#about"
"Georges Normandy","Les trois empreintes","1932","http://data.bnf.fr/ark:/12148/cb12030242j","http://data.bnf.fr/temp-work/dd0011bbef89b82d04288ca3bb30cd83/#about"
"Georges Normandy","Le Père Decorne et ses semblables, inédit","1941","http://data.bnf.fr/ark:/12148/cb12030242j","http://data.bnf.fr/temp-work/f5f9bc3ac2ec5fa6f1840c082fd0ff27/#about"
"Henry de La Vaulx","Les Anciens habitants des rives du Colhué Huapi (Patagonie)","1902","http://data.bnf.fr/ark:/12148/cb12059983n","http://data.bnf.fr/temp-work/04eebd4b35084030ef68770405293128/#about"
"Henry de La Vaulx","Voyage en Patagonie","1901","http://data.bnf.fr/ark:/12148/cb12059983n","http://data.bnf.fr/temp-work/b2dc969a9b393fa8920b14b442b08b91/#about"
"Félix Gaffiot","Dictionnaire abrégé latin-français illustré","1936","http://data.bnf.fr/ark:/12148/cb11903830q","http://data.bnf.fr/temp-work/515c9192afd72bbd59a296906da445fa/#about"
"Félix Gaffiot","Le Subjonctif de subordination en latin","1906","http://data.bnf.fr/ark:/12148/cb11903830q","http://data.bnf.fr/temp-work/ba775fb7175f9264ff8eab90e9bec261/#about"
"G. Lenotre","Le Jardin de Picpus","1928","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/101550e3fdd0e1b54a0a7298b8a0c091/#about"
"G. Lenotre","L'impénétrable secret du sourd-muet mort et vivant","1929","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/1421dd180b0ff07d8b2f50e89a77d52a/#about"
"G. Lenotre","Martin le visionnaire, 1816-1834","1924","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/36238ff6debaada7b07ab77d638b7618/#about"
"G. Lenotre","Victorien Sardou. Pour le centenaire de sa naissance","1931","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/afbc207211e663a37e8d08b3daf90afd/#about"
"G. Lenotre","Georges Cadoudal","1929","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/b134479bc2c9d3f194904e3decf779ea/#about"
"G. Lenotre","Les Derniers Terroristes","1932","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/c814aa236d014ca68fbecf24932a0aec/#about"
"G. Lenotre","Rois sans royaume","1934","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/eb102e7aeaf7f3f65171fafa3207afcc/#about"
"Henri Moysset","L'Esprit public en Allemagne vingt ans après Bismark","1911","http://data.bnf.fr/ark:/12148/cb11917146b","http://data.bnf.fr/temp-work/08b63b9a75158715c2ad5348bd6f687e/#about"
"Alfred Droin","Amours divines et amours terrestres","1903","http://data.bnf.fr/ark:/12148/cb119006324","http://data.bnf.fr/temp-work/0952f887812c78a8c1a54330437ab6b1/#about"
"Alfred Droin","La triple symphonie","1929","http://data.bnf.fr/ark:/12148/cb119006324","http://data.bnf.fr/temp-work/4d4f6c5787a785cd1dafe8e699f7a9b8/#about"
"André Gougenheim","L'utilisation de l'énergie des marées","1967","http://data.bnf.fr/ark:/12148/cb113430549","http://data.bnf.fr/temp-work/24d007fb2fdf5e3073a342d6378ecae7/#about"
"Marcel Drouin","La Sagesse de Goethe","1900","http://data.bnf.fr/ark:/12148/cb11326652k","http://data.bnf.fr/temp-work/605f19a8273f3c087eda1cd1af28e247/#about"
"Édouard-Gabriel Mesguen","Trois cents ans d'apostolat : les Ursulines de Saint-Pol-de-Léon, 1629-9 septembre 1929","1929","http://data.bnf.fr/ark:/12148/cb11307049v","http://data.bnf.fr/temp-work/d0ba44d3051a5c7a98e6cb576bdc33a8/#about"
"André Gougenheim","Les Observations de passages en astronomie géodésique","1939","http://data.bnf.fr/ark:/12148/cb113430549","http://data.bnf.fr/temp-work/f01b1f77c0470a35ad1cabcac8ddd770/#about"
"Henri d' Ollone","Langues des peuples non chinois de la Chine","1912","http://data.bnf.fr/ark:/12148/cb12086402b","http://data.bnf.fr/temp-work/b31a235d5b6b0bbb0962cf4f16e9b365/#about"
"Jean Troisier","Anergie tuberculinique sénile et phénomène de Baldwin-Gardner-Willis","1942","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/17efa935386e360be06523ae4239dbc9/#about"
"Jean Troisier","La tuberculose et le renouveau de la médecine, Paris, le 15 novembre 1938","1939","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/23f38be5c67e08ea81297edacb60eb13/#about"
"Jean Troisier","Les Bruits adventices pariétaux, cause d'erreur non négligeable dans l'ausculation pulmonaire","1942","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/4f0b3e00630dbf415732d97cccb2a4ba/#about"
"Jean Troisier","Sauvons la jeunesse, campagne nationale d'éducation contre la tuberculose, 1941-1942","1942","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/5ee2c258cd35cf3d1be1ec8d987a32ec/#about"
"Jean Troisier","Études expérimentales récentes sur les maladies infectieuses","1935","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/86a04bad10eb1a95aa54bc49549ecb20/#about"
"Jean Troisier","Étude expérimentale de la sarcomatose spontanée des poules","1934","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/8ecd529d7aa249921188ced742a34537/#about"
"Jean Troisier","Les Neurinomes intrathoraciques","1941","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/9a5320b2f82760a15ebb820357dcefb6/#about"
"Henri Monod","L'assistance aux convalescents","1901","http://data.bnf.fr/ark:/12148/cb13006200k","http://data.bnf.fr/temp-work/1c3387cfd41d8a4ec2ffb501cc35b359/#about"
"Jean Troisier","Sensibilité à la tuberculine provoquée chez le vieillard par le B. C. G","1929","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/8d43214bbc21c54bbc23588084e75080/#about"
"Jean Troisier","Fréquence actuelle de la méningite tuberculeuse de l'enfant","1943","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/9514bae7f8c3d1576e1ce0525e30df5d/#about"
"Jean Troisier","Titres et travaux scientifiques du Dr Jean Troisier, 1920 à 1931","1931","http://data.bnf.fr/ark:/12148/cb10488490b","http://data.bnf.fr/temp-work/fff589e533b25be28db88bc8b3e2cfc8/#about"
"Albert de Préaudeau","Résumé des observations centralisées par le service hydrométrique du bassin de la Seine pendant l'année 1880","1882","http://data.bnf.fr/ark:/12148/cb10534031w","http://data.bnf.fr/temp-work/7d8aad48570d704f62b9ec6aa9c59be1/#about"
"Maurice Fallex","Géographie (première année). Principaux aspects du globe ; la France","1912","http://data.bnf.fr/ark:/12148/cb10351101k","http://data.bnf.fr/temp-work/3cf7de50b0b2b59c51bb8096fe01818a/#about"
"Hugues Lapaire","La Demande pièce berrichonne en 1 acte, en vers","1910","http://data.bnf.fr/ark:/12148/cb13486526f","http://data.bnf.fr/temp-work/bb9f45e689158b2db130286fb110aad0/#about"
"Étienne Grosclaude","La France, la Russie, l'Allemagne et la guerre au Transvaal, une politique européenne","1899","http://data.bnf.fr/ark:/12148/cb12684093x","http://data.bnf.fr/temp-work/3f911a820c6f3165c7cefb05f67e444f/#about"
"Étienne Grosclaude","Les Joies du plein air","1889","http://data.bnf.fr/ark:/12148/cb12684093x","http://data.bnf.fr/temp-work/44fb9f04d8acaa82ecf0f33e1c71b017/#about"
"Étienne Grosclaude","La pêche à la ligne","1888","http://data.bnf.fr/ark:/12148/cb12684093x","http://data.bnf.fr/temp-work/888d17f57180ed981ae46deedd2b73a6/#about"
"Henry de La Vaulx","L'Aéronautique","1914","http://data.bnf.fr/ark:/12148/cb12059983n","http://data.bnf.fr/temp-work/142bd6cf7ce1b769a097dc29678fb1c9/#about"
"Félix Gaffiot","Exercices latins du premier cycle, classe de sixième","1912","http://data.bnf.fr/ark:/12148/cb11903830q","http://data.bnf.fr/temp-work/cae25f970f486c8ad02002682593eccd/#about"
"Léon de Lanzac de Laborie","A la Mémoire de M. Antonin Pagès, président général de la Société de Saint-Vincent-de-Paul","1904","http://data.bnf.fr/ark:/12148/cb129361350","http://data.bnf.fr/temp-work/27d488b78319f037f96d80c57dcd943b/#about"
"André Gougenheim","Le calcul des triangulations, réunion du mardi 7 juin 1949","1949","http://data.bnf.fr/ark:/12148/cb113430549","http://data.bnf.fr/temp-work/5ea9c032a48a2a3cec5fe9f21e7c2beb/#about"
"André Gougenheim","La dynamique des mers, réunion du mardi 29 juin 1948","1948","http://data.bnf.fr/ark:/12148/cb113430549","http://data.bnf.fr/temp-work/69ffff0716c17d710d529aa1d7967fe7/#about"
"André Gougenheim","Les marées terrestres, réunion du 28 juin 1951","1951","http://data.bnf.fr/ark:/12148/cb113430549","http://data.bnf.fr/temp-work/75a17cf2947384dea9678dd154128d94/#about"
"André Gougenheim","Funérailles de Jacques Bourcart","1965","http://data.bnf.fr/ark:/12148/cb113430549","http://data.bnf.fr/temp-work/99213705a6fc5215ac533dddbbc00c85/#about"
"André Gougenheim","N° 1356. Sur l'application de la formule de Laplace au calcul des marées de Brest. Sur l'emploi des instruments des hauteurs égales. pour la détérmination précise des latitudes","1949","http://data.bnf.fr/ark:/12148/cb113430549","http://data.bnf.fr/temp-work/ac726a8ab13af883315417f6215f2580/#about"
"Albert Vincent","Les manuscrits hébreux du désert de Juda","1955","http://data.bnf.fr/ark:/12148/cb10657087t","http://data.bnf.fr/temp-work/57f41d02631a89c59596f6fd5c20ff57/#about"
"Paul Regnard","Iconographie photographique de la Salpêtrière","1876","http://data.bnf.fr/ark:/12148/cb129501260","http://data.bnf.fr/ark:/12148/cb17155075f#about"
"Hippolyte Parigot","Le drame d'Alexandre Dumas","1898","http://data.bnf.fr/ark:/12148/cb12342109n","http://data.bnf.fr/temp-work/2adc2cf4bebf27da0383dd5455252914/#about"
"Hippolyte Parigot","Mes petits papiers, premières poésies","1883","http://data.bnf.fr/ark:/12148/cb12342109n","http://data.bnf.fr/temp-work/56e51e588d22a708e21724c5013f42c0/#about"
"Henri Moysset","Le Travail intellectuel","1912","http://data.bnf.fr/ark:/12148/cb11917146b","http://data.bnf.fr/temp-work/9c211a82c436d2145a739f1977b80e50/#about"
"Maurice Fallex","Le Département de la Seine-Inférieure","1894","http://data.bnf.fr/ark:/12148/cb10351101k","http://data.bnf.fr/temp-work/3d19af20a1861bdb62b396179f6cbeaa/#about"
"Maurice Fallex","Les Frontières de l'Etat polonais","1919","http://data.bnf.fr/ark:/12148/cb10351101k","http://data.bnf.fr/temp-work/70149dedce8ff893571d2f70c4ece2b5/#about"
"Henri Verne","Le Louvre la nuit. 60 photographies de Laure Albin-Guillot. Guide du visiteur par Jean Vergnet-Ruiz","1937","http://data.bnf.fr/ark:/12148/cb135559334","http://data.bnf.fr/temp-work/287a72e6e5ac52ac090125200b99c8c2/#about"
"Henri d' Ollone","Écritures des peuples non chinois de la Chine, quatre dictionnaires ""Lolo"" et ""Miao Tseu"", Mission d'Ollone, 1906-1909","1912","http://data.bnf.fr/ark:/12148/cb12086402b","http://data.bnf.fr/temp-work/390f5fa03d3473bf5898323ecf090873/#about"
"Henri d' Ollone","Lettre sur le Ta leang chan.)","1909","http://data.bnf.fr/ark:/12148/cb12086402b","http://data.bnf.fr/temp-work/7beb057fcb47077fc619b43c15fdb134/#about"
"Henri d' Ollone","A propos du généralissime Tong fou hsiang et des révoltes musulmanes","1908","http://data.bnf.fr/ark:/12148/cb12086402b","http://data.bnf.fr/temp-work/76d402dade83113d133c56f239b94959/#about"
"Henri d' Ollone","De la Côte d'Ivoire au Soudan et à la Guinée","1901","http://data.bnf.fr/ark:/12148/cb12086402b","http://data.bnf.fr/temp-work/a5206f54c753a0fd8935abb530f65843/#about"
"Émile Nerini","Les ânes du Caire","1906","http://data.bnf.fr/ark:/12148/cb14124422p","http://data.bnf.fr/ark:/12148/cb156624550#about"
"Émile Nerini","O salutaris. Op. 40","1908-08","http://data.bnf.fr/ark:/12148/cb14124422p","http://data.bnf.fr/ark:/12148/cb15662571h#about"
"Émile Nerini","Quand je fus pris au pavillon","1930-03-02","http://data.bnf.fr/ark:/12148/cb14124422p","http://data.bnf.fr/ark:/12148/cb15662772d#about"
"Émile Nerini","Le temps a laissié son manteau","1929-05-22","http://data.bnf.fr/ark:/12148/cb14124422p","http://data.bnf.fr/ark:/12148/cb15662809x#about"
"Georges Payelle","Les atrocités allemandes en France","1915","http://data.bnf.fr/ark:/12148/cb104101141","http://data.bnf.fr/temp-work/9f53f263d4049d52202801933ef3cd3a/#about"
"Jules Jézéquel","De la Controverse dans l'évangélisation des catholiques. Thèse... soutenue devant la Faculté de théologie protestante de Montauban","1895","http://data.bnf.fr/ark:/12148/cb15005099z","http://data.bnf.fr/temp-work/9c2d81c61cacd606f5d5db5d3dac889e/#about"
"Georges Grosjean","Proposition de loi ayant pour objet la suppression des conseils de préfecture","1903","http://data.bnf.fr/ark:/12148/cb127564158","http://data.bnf.fr/temp-work/0eb555348006c8c7f4f0d064a0b4cd33/#about"
"Jean Dornis","La sensibilité dans la poésie française contemporaine, (1885-1912)","1912","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/490b4689611495ec0a22e40b62466832/#about"
"Jean Dornis","Jésus-Christ dans l'oeuvre de Leconte de Lisle","1909","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/59897c6e61ca1f73f033b980e6569bae/#about"
"Julien Racamond","Le Syndicalisme et les revendications immédiates","1939","http://data.bnf.fr/ark:/12148/cb127692985","http://data.bnf.fr/temp-work/5db530a448f2514cee83450128f6f9bf/#about"
"Georges Grosjean","Proposition de loi ayant pour objet la liberté des cultes et la séparation des Eglises et de l'Etat","1903","http://data.bnf.fr/ark:/12148/cb127564158","http://data.bnf.fr/temp-work/9fb04838bca44d9e55fd565c95e14376/#about"
"Jean Dornis","Le Présage","1917","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/9fcdeb0f0280ed8f9f58e65c77329048/#about"
"Gustave Rodrigues","Bergsonisme et moralité","1922","http://data.bnf.fr/ark:/12148/cb12747133d","http://data.bnf.fr/temp-work/a9dfab8de09e57acd1b69c5e62465c8e/#about"
"Jean Dornis","Émile Verhaeren et le germanisme","1918","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/b51f8cd20da124e924285c68debd6061/#about"
"Jean Dornis","Leconte de Lisle intime","1895","http://data.bnf.fr/ark:/12148/cb127683568","http://data.bnf.fr/temp-work/c2a0f868f77ea4d06f8eb07a72e296f5/#about"
"Julien Racamond","Le plan de salut économique et de défense sociale, discours de Julien Racamond,... Issy-les-Moulineaux 24-27 septembre 1935","1935","http://data.bnf.fr/ark:/12148/cb127692985","http://data.bnf.fr/temp-work/e15141fdf14736be9ff63dec6122b439/#about"
"Émile Nerini","Triste était mon âme","1923","http://data.bnf.fr/ark:/12148/cb14124422p","http://data.bnf.fr/ark:/12148/cb15126859r#about"
"Guy de Montjou","Historique des subventions accordées par le département de la Mayenne aux sociétés sportives","1924","http://data.bnf.fr/ark:/12148/cb13199036s","http://data.bnf.fr/temp-work/73ec50370f6d1828e81b12a44ea098f1/#about"
"G. Lenotre","Bleus, blancs et rouges","1913","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/399dc0f1215e99275858d27d83e8cc13/#about"
"G. Lenotre","La Captivité et la mort de Marie-Antoinette","1913","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/62cfd91cfa6061648a9d1bed54ec638c/#about"
"G. Lenotre","La captivité et la mort de Marie-Antoinette","1897","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/78b43de7c76ad321c0413f2ce06936b6/#about"
"G. Lenotre","Alexandre Dumas père : I La conquête et le règne II : Mousquetaires et autres fantômes","1919","http://data.bnf.fr/ark:/12148/cb11912451j","http://data.bnf.fr/temp-work/c76ec0f7041544de2ad7afd0f34be847/#about"
"Georges Ménier","Pirouettes !","1920","http://data.bnf.fr/ark:/12148/cb14692825n","http://data.bnf.fr/ark:/12148/cb17155680p#about"
"Georges Ménier","Djali","1913","http://data.bnf.fr/ark:/12148/cb14692825n","http://data.bnf.fr/ark:/12148/cb171556900#about"
"Henri-Catherine-Camille Ruolz-Montchal","Attendre et courir","1830","http://data.bnf.fr/ark:/12148/cb14811863n","http://data.bnf.fr/ark:/12148/cb177276541#about"
"Henri-Catherine-Camille Ruolz-Montchal","Le vengeur","1851","http://data.bnf.fr/ark:/12148/cb14811863n","http://data.bnf.fr/ark:/12148/cb177258125#about"
"Henri-Catherine-Camille Ruolz-Montchal","La vendetta","1839","http://data.bnf.fr/ark:/12148/cb14811863n","http://data.bnf.fr/ark:/12148/cb15094174h#about"
"Gaston Menier","Le Monde n'en saura rien","1907","http://data.bnf.fr/ark:/12148/cb16227043q","http://data.bnf.fr/temp-work/7c6005c04b8c12d155cd44f550f41bda/#about"
"Gaston Menier","Réception par le Sénat des aviateurs Costes et Bellonte en présence de M. Norman Armour,... 5 novembre 1930","1931","http://data.bnf.fr/ark:/12148/cb16227043q","http://data.bnf.fr/temp-work/8f17f3ba460286f2afe6ba2067b5e670/#about"
"Gaston Menier","Question des sucres, modifications à la loi de 1884","1891","http://data.bnf.fr/ark:/12148/cb16227043q","http://data.bnf.fr/temp-work/b0037ccc8d99049f55a24866846ae1e8/#about"
"Gaston Menier","Pariez, je le veux","1929","http://data.bnf.fr/ark:/12148/cb16227043q","http://data.bnf.fr/temp-work/bc0c39c78c104fabde05c53fe0790dad/#about"
"Jean Choleau","Métiers, confrairies et corporations de Vitré avant la Révolution. Tome 2. Les Métiers de l'alimentation : les marchands de sel, les meuniers, les boulangers, les bouchers, les marchands de vin, les carabetiers les hôteliers","1954","http://data.bnf.fr/ark:/12148/cb150701190","http://data.bnf.fr/temp-work/07449333d021c88d125e71a60253d60e/#about"
"Jean Choleau","Pour ceux qui travaillent. Jean Choleau. Le Maître de l'atelier","1905","http://data.bnf.fr/ark:/12148/cb150701190","http://data.bnf.fr/temp-work/3bb358a93f31870bf1ea7b28cdac99b4/#about"
"Jean Choleau","Les Bretons à l'aventure, explorateurs et colons","1950","http://data.bnf.fr/ark:/12148/cb150701190","http://data.bnf.fr/temp-work/78790971dadad74d6d3e1c25965f4bbf/#about"
"Jean Choleau","Défense et illustration de Pierre Landais, grand trésorier de Bretagne, ministre de François II, 1430-1485","1961","http://data.bnf.fr/ark:/12148/cb150701190","http://data.bnf.fr/temp-work/d8a104182d839966bf76b3048e26ab3f/#about"
"Gaston Menier","L'Aviation et la guerre","1918","http://data.bnf.fr/ark:/12148/cb16227043q","http://data.bnf.fr/temp-work/54a51f2ee7c2660baeb323f3db9eec2b/#about"
"Gaston Menier","Proposition de loi concernant l'établissement d'un impôt sur le capital","1899","http://data.bnf.fr/ark:/12148/cb16227043q","http://data.bnf.fr/temp-work/5d796be2a213d31ccdcab9df7ad52da4/#about"
"Antoine Banès","La Nuit de Noël duo-saynète pour deux fillettes","1904","http://data.bnf.fr/ark:/12148/cb148264618","http://data.bnf.fr/temp-work/059ea8b960b7687f24a11668aed7e758/#about"
"Henri de Rothschild","Pour être heureux","1908","http://data.bnf.fr/ark:/12148/cb121580713","http://data.bnf.fr/temp-work/d899ef537489d151c6872980d03b1778/#about"
"Georges Bourguignon","Examen électrique de la malade présentée par M. Trénel","1928","http://data.bnf.fr/ark:/12148/cb12786733n","http://data.bnf.fr/temp-work/0eee878e961aecc3eaa4b1de880d27c4/#about"
"Georges Bourguignon","Innervation de tout le domaine moteur du cubital simultanément par le cubital et le médian, et d'une partie du domaine du médian par les deux nerfs","1928","http://data.bnf.fr/ark:/12148/cb12786733n","http://data.bnf.fr/temp-work/106fc87de8dca1502b6082249a08b57f/#about"
"Georges Bourguignon","Action de la bulbocapnine sur la chronaxie chez le chat et chez l'homme normal","1928","http://data.bnf.fr/ark:/12148/cb12786733n","http://data.bnf.fr/temp-work/75ef686301fdba954482f44e55b22e03/#about"
"Georges Bourguignon","La Chronaxie, sa signification et son rôle en physiologie et en médecine","1927","http://data.bnf.fr/ark:/12148/cb12786733n","http://data.bnf.fr/temp-work/db4e632521bef3524fac9ca877337852/#about"
"Arsène Alexandre","Le Guignol des Champs-Élysées","1890","http://data.bnf.fr/ark:/12148/cb12956187n","http://data.bnf.fr/temp-work/00282d441e0edb693a58bf41ba3b1852/#about"
